id,bert_sentence,t5_sentence,target,label
1228,"took a bike ride to enjoy the weather and stopped for a break on the sidewalk of an overpass, taking in the view of the beautiful hills","took a bike ride to enjoy the weather and stopped for a break on the sidewalk of an overpass, taking in the view of the beautiful hills",not funny,0
2712,"Interactive Effects of a DRD4 Polymorphism, Lead, and Sex on Executive Functions in Children","Interactive Effects of a DRD4 Polymorphism, Lead, and Sex on Executive Functions in Children",not funny,0
3235,Mechanisms and Applications of Theta-burst rTMS on the Human Motor Cortex,Mechanisms and Applications of Theta-burst rTMS on the Human Motor Cortex,not funny,0
3828,"up in the shower room, I walked into the kitchen to get a drink","up in the shower room, I walked into the kitchen to get a drink",not funny,0
3116,Slowness as a Proxy for Temporal Predictability: An Empirical Comparison,Slowness as a Proxy for Temporal Predictability: An Empirical Comparison,not funny,0
1273,was eating at a restaurant patio with a few friends,was eating at a restaurant patio with a few friends,not funny,0
1755,"Aquatic nematodes from Ethiopia VIII; Enoplids, with descriptions of Brevitobrilus fesehai n.sp. and B. tsalolikhini n.sp. (Enoplida: Nematoda)","Aquatic nematodes from Ethiopia VIII; Enoplids, with descriptions of Brevitobrilus fesehai n.sp. and B. tsalolikhini n.sp. (Enoplida: Nematoda)",not funny,0
1835,Behavioral Adaptation of Pan troglodytes troglodytes,Behavioral Adaptation of Pan troglodytes troglodytes,not funny,0
928,accidentally walked in on my roommate while she was changing clothes,accidentally walked in on my roommate while she was changing clothes,not funny,0
1957,A Compact and Low-Profile Loop Antenna With Multiband Operation for Ultra-Thin Smartphones,A Compact and Low-Profile Loop Antenna With Multiband Operation for Ultra-Thin Smartphones,not funny,0
3303,Slow motion,Slow motion,not funny,0
1954,"took a cute girl out to an arcade date, and mercilessly dominated her in every game there to the point she refused to talk to me afterwards","took a cute girl out to an arcade date, and mercilessly dominated her in every game there to the point she refused to talk to me afterwards",not funny,0
2368,hit that crack and it should go in the hole,hit that crack and it should go in the hole,funny,1
2182,Pneumatic reduction of intussusception using carbon dioxide,Pneumatic reduction of intussusception using carbon dioxide,not funny,0
3223,Was that too fast? I'd be happy to do it again but much slower.,Was that too fast? I'd be happy to do it again but much slower.,funny,1
3270,It won't come out!,It won't come out!,funny,1
325,Nonpolitical Images Evoke Neural Predictors of Political Ideology,Nonpolitical Images Evoke Neural Predictors of Political Ideology,funny,1
2377,Diaporthin and Orthosporin from the Fruiting Body of Daldinia concentrica,Diaporthin and Orthosporin from the Fruiting Body of Daldinia concentrica,not funny,0
2876,mother and I went to Wal-Mart to buy pads,mother and I went to Wal-Mart to buy pads,not funny,0
2396,what are you doing! you are going to get my sheets wet,what are you doing! you are going to get my sheets wet,funny,1
1863,"was eating at a restaurant with my boyfriend, he is 6'2 and i am 4'11","was eating at a restaurant with my boyfriend, he is 6'2 and i am 4'11",not funny,0
574,Real-Time EEG-Based Happiness Detection System.,Real-Time EEG-Based Happiness Detection System.,funny,1
1639,"Differing relationship outcomes when sex happens before, on, or after first dates.","Differing relationship outcomes when sex happens before, on, or after first dates.",funny,1
1638,went to a party and the cops came to bust the party,went to a party and the cops came to bust the party,not funny,0
751,realized the person I had been habitually stealing bag lunches from at work made me a canned dog food sandwich,realized the person I had been habitually stealing bag lunches from at work made me a canned dog food sandwich,not funny,0
3138,Proprioceptive role for palisade endings in extraocular muscles: Evidence from the Jendrassik Maneuver,Proprioceptive role for palisade endings in extraocular muscles: Evidence from the Jendrassik Maneuver,not funny,0
1299,Facial Representation of Multivariate Data.,Facial Representation of Multivariate Data.,funny,1
1029,"forget about the wrapper, I want it in my mouth now!!!","forget about the wrapper, I want it in my mouth now!!!",funny,1
2445,Safety profile of ocriplasmin for the pharmacologic treatment of symptomatic vitreomacular adhesion/traction.,Safety profile of ocriplasmin for the pharmacologic treatment of symptomatic vitreomacular adhesion/traction.,not funny,0
2467,National and local initiatives are complementary and interrelated: a perspective from outside pediatrics,National and local initiatives are complementary and interrelated: a perspective from outside pediatrics,not funny,0
996,I can't get in in gently and I don't wanna just shove it in ,I can't get in in gently and I don't wanna just shove it in ,funny,1
2424,"Poor Efficacy and Tolerability of Stavudine, Didanosine, and Efavirenz-based Regimen in Treatment-Naive Patients in Senegal","Poor Efficacy and Tolerability of Stavudine, Didanosine, and Efavirenz-based Regimen in Treatment-Naive Patients in Senegal",not funny,0
2419,"had the good fortune of finding a seat on the bus, not the norm in Peru","had the good fortune of finding a seat on the bus, not the norm in Peru",not funny,0
1551,had sex with this guy who I like very much,had sex with this guy who I like very much,not funny,0
290,Lubrication of chocolate during oral processing.,Lubrication of chocolate during oral processing.,funny,1
3357,Electrophysiological Parameters and the Possibility of Increasing Imaginal Creativity Using Monetary Rewards,Electrophysiological Parameters and the Possibility of Increasing Imaginal Creativity Using Monetary Rewards,not funny,0
1403,gave the option to my boyfriend of 5 years to either quit World of Warcraft of lose me,gave the option to my boyfriend of 5 years to either quit World of Warcraft of lose me,not funny,0
2736,"He whipped it out, tried to squirt it in my mouth, but he missed and got it all over my face!","He whipped it out, tried to squirt it in my mouth, but he missed and got it all over my face!",funny,1
2017,Numerical Study of Practical Surface Eigenmodes in a New Applicable Nested Design of Plasma Antenna,Numerical Study of Practical Surface Eigenmodes in a New Applicable Nested Design of Plasma Antenna,not funny,0
2458,"Oh my god, I'm shaking so bad, it won't go in!","Oh my god, I'm shaking so bad, it won't go in!",funny,1
818,It's the wettest thing in the world.,It's the wettest thing in the world.,funny,1
1965,"the dentist, I was getting my teeth cleaned","the dentist, I was getting my teeth cleaned",not funny,0
3336,"OH It's running down my leg, dammit now it's in my sock.","OH It's running down my leg, dammit now it's in my sock.",funny,1
1329,"Its longer then I'm used to, but I handled it okay.","Its longer then I'm used to, but I handled it okay.",funny,1
3081,working as a hotel guard I found a homeless man lying in the grass,working as a hotel guard I found a homeless man lying in the grass,not funny,0
1963,was walking down the sidewalk and heard a little girl ask her dad why I had blue hair,was walking down the sidewalk and heard a little girl ask her dad why I had blue hair,not funny,0
1251,Wow! That's even bigger than I thought!,Wow! That's even bigger than I thought!,funny,1
3222,First-Spike Latency in the Presence of Spontaneous Activity,First-Spike Latency in the Presence of Spontaneous Activity,not funny,0
3058,Source localisation in concurrent EEG/fMRI: Applications at 7T,Source localisation in concurrent EEG/fMRI: Applications at 7T,not funny,0
464,"Bach, but not heavy metal is good for heart patients","Bach, but not heavy metal is good for heart patients",funny,1
2037,It's shorter than I remember!,It's shorter than I remember!,funny,1
103,was on my girlfriend's computer,was on my girlfriend's computer,not funny,0
428,decided to confess my feelings to the girl I've had a crush on since the beginning of high school,decided to confess my feelings to the girl I've had a crush on since the beginning of high school,not funny,0
1324,"I need to get better at blowing, I'm choking on it too much","I need to get better at blowing, I'm choking on it too much",funny,1
3314,"Gamma band activity and the P3 reflect post-perceptual processes, not visual awareness","Gamma band activity and the P3 reflect post-perceptual processes, not visual awareness",not funny,0
806,Influence of Travelling on Decision-Making.,Influence of Travelling on Decision-Making.,funny,1
1330,the dinner table my parents were talking to my younger sister about her new boyfriend and how they should be taking it slow,the dinner table my parents were talking to my younger sister about her new boyfriend and how they should be taking it slow,not funny,0
2610,snuck out of my house in the middle of the night,snuck out of my house in the middle of the night,not funny,0
586,Real-Time Measurement of Volatile Chemicals Released by Bed Bugs during Mating Activities,Real-Time Measurement of Volatile Chemicals Released by Bed Bugs during Mating Activities,funny,1
2192,Antitumor Effects of JAK3 Inhibitor on the Model of Transplantable Lewis Lung Carcinoma and Mechanisms of Their Development,Antitumor Effects of JAK3 Inhibitor on the Model of Transplantable Lewis Lung Carcinoma and Mechanisms of Their Development,not funny,0
1751,"Mangrove litter dynamics in La Mancha Lagoon, Veracruz, Mexico","Mangrove litter dynamics in La Mancha Lagoon, Veracruz, Mexico",not funny,0
776,Just put it in now and you'll feel a lot better.,Just put it in now and you'll feel a lot better.,funny,1
762,"Try hard, Do your best it's only a test of how well you can do. If you need help measuring get some help. You want to be good when your doing it.","Try hard, Do your best it's only a test of how well you can do. If you need help measuring get some help. You want to be good when your doing it.",funny,1
2104,"No! You must stick it in, and make sure it's moist!","No! You must stick it in, and make sure it's moist!",funny,1
1574,Effect of weight load added to wrists on manual non-exploratory and exploratory behaviors in infants.,Effect of weight load added to wrists on manual non-exploratory and exploratory behaviors in infants.,funny,1
2223,"Oh, my god Nick, you just about made me spit that out, like, EVERYWHERE.","Oh, my god Nick, you just about made me spit that out, like, EVERYWHERE.",funny,1
2259,ten year old son realized something,ten year old son realized something,not funny,0
2639,went for a jog,went for a jog,not funny,0
2198,It's too big!,It's too big!,funny,1
1050,"found out that not only has my father been cheating on my mother with another woman, but they have a child together with the same name as me","found out that not only has my father been cheating on my mother with another woman, but they have a child together with the same name as me",not funny,0
1375,I just like to sit there and suck on them,I just like to sit there and suck on them,funny,1
3335,I wish we would have recorded that moment when the thing blew up and exploded all over my face!,I wish we would have recorded that moment when the thing blew up and exploded all over my face!,funny,1
2114,A cold-start WDM system using a synchronized etalon filter,A cold-start WDM system using a synchronized etalon filter,not funny,0
561,There's no way I can vault over that!,There's no way I can vault over that!,funny,1
1649,Familial Sinistrals Avoid Exact Numbers,Familial Sinistrals Avoid Exact Numbers,funny,1
3657,They're going to keep coming like a rain that never ends.,They're going to keep coming like a rain that never ends.,funny,1
2256,was alone in my friend's kitchen,was alone in my friend's kitchen,not funny,0
2723,Post-mortem inference of the human hippocampal connectivity and microstructure using ultra-high field diffusion MRI at 11.7 T,Post-mortem inference of the human hippocampal connectivity and microstructure using ultra-high field diffusion MRI at 11.7 T,not funny,0
2245,Surgical management of acute esophageal necrosis,Surgical management of acute esophageal necrosis,not funny,0
2068,WOW you must suck fast!,WOW you must suck fast!,funny,1
331,daughter walked in on me taking a shower,daughter walked in on me taking a shower,not funny,0
3104,Electrophysiological study of evoked electrical activity in the pineal gland,Electrophysiological study of evoked electrical activity in the pineal gland,not funny,0
2638,was fingering my girlfriend,was fingering my girlfriend,not funny,0
1748,Vegetative response of Arctostaphylos uva-ursi to experimental cutting and burning,Vegetative response of Arctostaphylos uva-ursi to experimental cutting and burning,not funny,0
3672,"my job as a cashier, a man and his 3-year old son got in line","my job as a cashier, a man and his 3-year old son got in line",not funny,0
9,was riding my bike on the side of the road because there was no sidewalk,was riding my bike on the side of the road because there was no sidewalk,not funny,0
3246,Neural correlates of the happy life: The amplitude of spontaneous low frequency fluctuations predicts subjective well-being,Neural correlates of the happy life: The amplitude of spontaneous low frequency fluctuations predicts subjective well-being,not funny,0
912,"were no more seats on the bus I was taking home, which meant I had to stand","were no more seats on the bus I was taking home, which meant I had to stand",not funny,0
2621,PROGRESSION OF MACULAR ATROPHY IN EYES WITH TYPE 1 NEOVASCULARIZATION AND AGE-RELATED MACULAR DEGENERATION RECEIVING LONG-TERM INTRAVITREAL ANTI-VASCULAR ENDOTHELIAL GROWTH FACTOR THERAPY: An Optical Coherence Tomographic Angiography Analysis.,PROGRESSION OF MACULAR ATROPHY IN EYES WITH TYPE 1 NEOVASCULARIZATION AND AGE-RELATED MACULAR DEGENERATION RECEIVING LONG-TERM INTRAVITREAL ANTI-VASCULAR ENDOTHELIAL GROWTH FACTOR THERAPY: An Optical Coherence Tomographic Angiography Analysis.,not funny,0
251,learned I was adopted and that my parents had died in a car accident when I was really young,learned I was adopted and that my parents had died in a car accident when I was really young,not funny,0
2550,Superoxide Anion and Nitric Oxide in High-Grade Esophagitis Induced by Acid and Pepsin in Rabbits,Superoxide Anion and Nitric Oxide in High-Grade Esophagitis Induced by Acid and Pepsin in Rabbits,not funny,0
2933,Morning and evening circadian oscillations in the suprachiasmatic nucleus in vitro,Morning and evening circadian oscillations in the suprachiasmatic nucleus in vitro,not funny,0
3938,Don't poke me with that! It's got white stuff on it!!,Don't poke me with that! It's got white stuff on it!!,funny,1
2073,Spherical torus-based video hashing for near-duplicate video detection,Spherical torus-based video hashing for near-duplicate video detection,not funny,0
2334,The Setback of Renal Denervation Should Not Backfire on Sympathetic Overactivity in Hypertension,The Setback of Renal Denervation Should Not Backfire on Sympathetic Overactivity in Hypertension,not funny,0
2536,Would you like the black one or the white one?,Would you like the black one or the white one?,funny,1
2521,You'll Be There,You'll Be There,funny,1
1199,A Bed Ecosystem.,A Bed Ecosystem.,funny,1
559,Nest sanitation through defecation: antifungal properties of wood cockroach feces.,Nest sanitation through defecation: antifungal properties of wood cockroach feces.,funny,1
1193,Monitoring Electroejaculation in the Rhinoceros with Ultrasonography.,Monitoring Electroejaculation in the Rhinoceros with Ultrasonography.,funny,1
1250,Fast Robust Automated Brain Extraction,Fast Robust Automated Brain Extraction,funny,1
2320,asked my boyfriend to try and man up and act a bit tougher,asked my boyfriend to try and man up and act a bit tougher,not funny,0
3313,Practice parameter for the assessment and treatment of children and adolescents with schizophrenia.,Practice parameter for the assessment and treatment of children and adolescents with schizophrenia.,not funny,0
2810,Parental control and the dopamine D2 receptor gene (DRD2) interaction on emotional eating in adolescence,Parental control and the dopamine D2 receptor gene (DRD2) interaction on emotional eating in adolescence,not funny,0
171,"If You Drop It, Should You Eat It? Scientists Weigh In on the 5-Second Rule","If You Drop It, Should You Eat It? Scientists Weigh In on the 5-Second Rule",funny,1
1065,Role of Childhood Aerobic Fitness in Successful Street Crossing,Role of Childhood Aerobic Fitness in Successful Street Crossing,funny,1
1615,Hitting is contagious: experience and action induction,Hitting is contagious: experience and action induction,funny,1
2446,Combination therapy of reninangiotensin system inhibitors plus calcium channel blockers versus other two-drug combinations for hypertension: a systematic review and meta-analysis,Combination therapy of reninangiotensin system inhibitors plus calcium channel blockers versus other two-drug combinations for hypertension: a systematic review and meta-analysis,not funny,0
2383,"Complementary feeding adequacy in relation to nutritional status among early weaned breastfed children who are born to HIV-infected mothers: ANRS 1201/1202 Ditrame Plus, Abidjan, Cote d'Ivoire.","Complementary feeding adequacy in relation to nutritional status among early weaned breastfed children who are born to HIV-infected mothers: ANRS 1201/1202 Ditrame Plus, Abidjan, Cote d'Ivoire.",not funny,0
577,got bitch-slapped by a walrus at Sea Life Park,got bitch-slapped by a walrus at Sea Life Park,not funny,0
2911,Applying a free-water correction to diffusion imaging data uncovers stress-related neural pathology in depression,Applying a free-water correction to diffusion imaging data uncovers stress-related neural pathology in depression,not funny,0
1221,was wrapping Christmas presents for my family,was wrapping Christmas presents for my family,not funny,0
2877,Subunit interaction with PICK and GRIP controls Ca2+ permeability of AMPARs at cerebellar synapses,Subunit interaction with PICK and GRIP controls Ca2+ permeability of AMPARs at cerebellar synapses,not funny,0
3793,"came home from work and found my house egged, and bricks thrown through my windows.","came home from work and found my house egged, and bricks thrown through my windows.",not funny,0
3779,boyfriend and I decided to have sex for the first time,boyfriend and I decided to have sex for the first time,not funny,0
586,I'm blowing as hard as I can but it's not coming out.,I'm blowing as hard as I can but it's not coming out.,funny,1
2569,parents booked my 18th birthday party at Chuck E Cheese's,parents booked my 18th birthday party at Chuck E Cheese's,not funny,0
2068,Probe/PreAck: A Joint Solution for Mitigating Hidden and Exposed Node Problems and Enhancing Spatial Reuse in Dense WLANs,Probe/PreAck: A Joint Solution for Mitigating Hidden and Exposed Node Problems and Enhancing Spatial Reuse in Dense WLANs,not funny,0
1889,was ringing up a lady and her daughter at the shoe store I work at,was ringing up a lady and her daughter at the shoe store I work at,not funny,0
1282,Interruptions in Political Interviews: The Debate Ends?,Interruptions in Political Interviews: The Debate Ends?,funny,1
1000,"The relationships among height, penile length, and foot size","The relationships among height, penile length, and foot size",funny,1
1719,"I was watching a DVD, I noticed a spider crawling on my crotch area","I was watching a DVD, I noticed a spider crawling on my crotch area",not funny,0
3373,It was long and hard...I mean 2 late nights in a row.,It was long and hard...I mean 2 late nights in a row.,funny,1
1381,was on the phone with a prospective blind date,was on the phone with a prospective blind date,not funny,0
318,found out I won a 20 000 dollar scholarship,found out I won a 20 000 dollar scholarship,not funny,0
2157,"get inside, you can fit!","get inside, you can fit!",funny,1
814,Naughty Words in British Placenames,Naughty Words in British Placenames,funny,1
3518,"accidentally walked in on my girlfriend masturbating so I said to her, Need a hand with that? to which she replied I'm doing fine here on my own, don't ruin it","accidentally walked in on my girlfriend masturbating so I said to her, Need a hand with that? to which she replied I'm doing fine here on my own, don't ruin it",not funny,0
3126,Distinct effect of 5-HT1A and 5-HT2A receptors in the medial nucleus of the amygdala on tonic immobility behavior,Distinct effect of 5-HT1A and 5-HT2A receptors in the medial nucleus of the amygdala on tonic immobility behavior,not funny,0
1458,kids in my math class told me to ask this girl if I could lick her clit,kids in my math class told me to ask this girl if I could lick her clit,not funny,0
2093,was in line at a checkout,was in line at a checkout,not funny,0
1945,It's not gonna fit. It's so big & the hole is so small.,It's not gonna fit. It's so big & the hole is so small.,funny,1
522,Common-Deadline Lazy Bureaucrat Scheduling Problems.,Common-Deadline Lazy Bureaucrat Scheduling Problems.,funny,1
2571,best friend slapped me and called me a some colorful words before telling me that she never wanted to talk to me again because I supposedly slept with her boyfriend,best friend slapped me and called me a some colorful words before telling me that she never wanted to talk to me again because I supposedly slept with her boyfriend,not funny,0
3414,Building Distributed Context-Aware Applications,Building Distributed Context-Aware Applications,not funny,0
2187,Predictors of human immunodeficiency virus and tuberculosis co-infection,Predictors of human immunodeficiency virus and tuberculosis co-infection,not funny,0
1832,Comparative multivariate analysis of biometric traits of West African Dwarf and Red Sokoto goats,Comparative multivariate analysis of biometric traits of West African Dwarf and Red Sokoto goats,not funny,0
1100,Deep and crisp and eaten: Scotland's deep-fried Mars bar.,Deep and crisp and eaten: Scotland's deep-fried Mars bar.,funny,1
3761,"Dude, why'd you just stop randomly?","Dude, why'd you just stop randomly?",funny,1
849,found out that just because your boyfriend asks you to marry him doesn't mean that he will show up at the wedding,found out that just because your boyfriend asks you to marry him doesn't mean that he will show up at the wedding,not funny,0
825,Do you have a sec?,Do you have a sec?,funny,1
1399,The perils of bungee jumping,The perils of bungee jumping,funny,1
1284,Aim for the Mouth!,Aim for the Mouth!,funny,1
3512,We need at least 6 more inches before we can continue.,We need at least 6 more inches before we can continue.,funny,1
1992,was bored and decided it would be fun to pretend to be an undercover cop and pull over other cars,was bored and decided it would be fun to pretend to be an undercover cop and pull over other cars,not funny,0
26,Stop shoving it into me! There's already one in there!,Stop shoving it into me! There's already one in there!,funny,1
118,Blink-Free Photos Guaranteed,Blink-Free Photos Guaranteed,funny,1
672,Alternation between foods within a meal. Influence on satiation and consumption in humans.,Alternation between foods within a meal. Influence on satiation and consumption in humans.,funny,1
1674,Blood money: Bayer's inventory of HIV-contaminated blood products and third world hemophiliacs.,Blood money: Bayer's inventory of HIV-contaminated blood products and third world hemophiliacs.,funny,1
1650,Vagueness: An Exercise in Logical Analysis,Vagueness: An Exercise in Logical Analysis,funny,1
2422,The incremental shuttle walking test in elderly people with chronic airflow limitation.,The incremental shuttle walking test in elderly people with chronic airflow limitation.,not funny,0
3908,"Don't finish before me! Wait for me, so I don't have to finish by myself!","Don't finish before me! Wait for me, so I don't have to finish by myself!",funny,1
182,"girl I'm secretly in love with, whom I was talking to on MSN, told me she'd brb in 10, no wait 20, oh make that 30 min depending on her boyfriend's stamina","girl I'm secretly in love with, whom I was talking to on MSN, told me she'd brb in 10, no wait 20, oh make that 30 min depending on her boyfriend's stamina",not funny,0
1137,Symbolic significance of initials on longevity,Symbolic significance of initials on longevity,funny,1
2905,A New Backpropagation Learning Algorithm for Layered Neural Networks with Nondifferentiable Units,A New Backpropagation Learning Algorithm for Layered Neural Networks with Nondifferentiable Units,not funny,0
1581,Does Posting Facebook Status Updates Increase or Decrease Loneliness? An Online Social Networking Experiment.,Does Posting Facebook Status Updates Increase or Decrease Loneliness? An Online Social Networking Experiment.,funny,1
664,Go hard or go home.,Go hard or go home.,funny,1
3076,Evaluation of structural contributors in myopic eyes of preterm and full-term children,Evaluation of structural contributors in myopic eyes of preterm and full-term children,not funny,0
632,Asian elephants acquire inaccessible food by blowing.,Asian elephants acquire inaccessible food by blowing.,funny,1
3380,Laterality in the perception of temporal cues of musical timbre,Laterality in the perception of temporal cues of musical timbre,not funny,0
1761,Comparison of methodologies for field measurement of net nitrogen mineralisation in arable soils,Comparison of methodologies for field measurement of net nitrogen mineralisation in arable soils,not funny,0
2275,"Behavioral response of male white peach scale to the sex pheromone, (R,Z)-3,9,-dimethyl-6-isopropenyl-3,9-decadien-1-ol propionate and corresponding alcohol","Behavioral response of male white peach scale to the sex pheromone, (R,Z)-3,9,-dimethyl-6-isopropenyl-3,9-decadien-1-ol propionate and corresponding alcohol",not funny,0
92,The Pitch Drop Experiment,The Pitch Drop Experiment,funny,1
1993,Effects of Quantization of Time-of-Flight (TOF) Measurements on Image Signal-to-Noise Ratio in TOF Emission Tomography,Effects of Quantization of Time-of-Flight (TOF) Measurements on Image Signal-to-Noise Ratio in TOF Emission Tomography,not funny,0
240,I don't like the thick ones. I can't hold on to them if they're too thick.,I don't like the thick ones. I can't hold on to them if they're too thick.,funny,1
3469,family threw me a surprise party,family threw me a surprise party,not funny,0
1251,On what I do not understand (and have something to say),On what I do not understand (and have something to say),funny,1
747,came home to find my younger daughter left her silly band collection on the carpet in front of the fireplace,came home to find my younger daughter left her silly band collection on the carpet in front of the fireplace,not funny,0
361,"He put that thing in my face, and I can still taste it in my mouth!","He put that thing in my face, and I can still taste it in my mouth!",funny,1
1180,went bowling,went bowling,not funny,0
2962,oh sorry it was so little I didn't even notice it,oh sorry it was so little I didn't even notice it,funny,1
2236,I got blessed with Glenn's... so long!,I got blessed with Glenn's... so long!,funny,1
483,boyfriend and I were trying to have sex for the first time,boyfriend and I were trying to have sex for the first time,not funny,0
2502,was masturbating into a sock when I felt something on my cock,was masturbating into a sock when I felt something on my cock,not funny,0
813,Solar Eclipse and Suicide,Solar Eclipse and Suicide,funny,1
3500,It's a lot easier with your legs open.,It's a lot easier with your legs open.,funny,1
1287,I hate putting it in the back because I can't see where the hole is.,I hate putting it in the back because I can't see where the hole is.,funny,1
1909,9 year old nephew found his way onto my iTunes,9 year old nephew found his way onto my iTunes,not funny,0
3397,was sitting at the park with a friend when a small child approached us,was sitting at the park with a friend when a small child approached us,not funny,0
1056,The effects of extended play on professional baseball pitchers,The effects of extended play on professional baseball pitchers,funny,1
1252,mom duly informed me I'm the reason people have middle fingers,mom duly informed me I'm the reason people have middle fingers,not funny,0
594,texted my boyfriend saying Hi,texted my boyfriend saying Hi,not funny,0
3264,Prevention in neurology,Prevention in neurology,not funny,0
2886,friend told me that semen was inflammable,friend told me that semen was inflammable,not funny,0
3361,it only gets hard when it hits me in the face.,it only gets hard when it hits me in the face.,funny,1
2827,"Continuing debates on direct social perception: Some notes on Gallagher""s analysis of ""the new hybrids""","Continuing debates on direct social perception: Some notes on Gallagher""s analysis of ""the new hybrids""",not funny,0
1082,"It hurts like hell! Pull it out, Pull it out!","It hurts like hell! Pull it out, Pull it out!",funny,1
3019,I'm going to put my mouth on it and suck it dry.,I'm going to put my mouth on it and suck it dry.,funny,1
1659,Pointing the Way: The Distribution and Evolution of Some Characters of the Finger Muscles of Frogs,Pointing the Way: The Distribution and Evolution of Some Characters of the Finger Muscles of Frogs,funny,1
1883,"I like them hard, ","I like them hard, ",funny,1
2383,boyfriend kept trying to convince me to do anal with him,boyfriend kept trying to convince me to do anal with him,not funny,0
1059,Koro: The Psychological Disappearance of the Penis.,Koro: The Psychological Disappearance of the Penis.,funny,1
2902,this is starting to hurt my ass can we switch positions.,this is starting to hurt my ass can we switch positions.,funny,1
2568,Rest and exercise potassium-43 myocardial perfusion imaging for the noninvasive evaluation of aortocoronary bypass surgery.,Rest and exercise potassium-43 myocardial perfusion imaging for the noninvasive evaluation of aortocoronary bypass surgery.,not funny,0
744,On Drying of Laundry.,On Drying of Laundry.,funny,1
387,No fair! He came right between my legs!,No fair! He came right between my legs!,funny,1
3321,Neurochemical modulation of repetition suppression and novelty signals in the human brain,Neurochemical modulation of repetition suppression and novelty signals in the human brain,not funny,0
2136,But I banged him!,But I banged him!,funny,1
262,it goes down easy but is hard to get it back up.,it goes down easy but is hard to get it back up.,funny,1
3107,Lagrange Programming Neural Network Approaches for Robust Time-of-Arrival Localization,Lagrange Programming Neural Network Approaches for Robust Time-of-Arrival Localization,not funny,0
1302,"a physics teacher, I was testing a class to see how high a sound frequency they could hear","a physics teacher, I was testing a class to see how high a sound frequency they could hear",not funny,0
2823,Leakage Delays in TS Fuzzy Cellular Neural Networks,Leakage Delays in TS Fuzzy Cellular Neural Networks,not funny,0
2618,"my school, the student council is trying to raise $5000 for Haiti","my school, the student council is trying to raise $5000 for Haiti",not funny,0
1385,The Effect of Perfume on Prosocial Behavior of Pedestrians.,The Effect of Perfume on Prosocial Behavior of Pedestrians.,funny,1
3906,teacher confiscated my cell phone for text messaging,teacher confiscated my cell phone for text messaging,not funny,0
1195,told my parents that I was going out with my boyfriend and they agreed to let me go as long as I was home by midnight,told my parents that I was going out with my boyfriend and they agreed to let me go as long as I was home by midnight,not funny,0
544,Arboreal Sprint Failure: Lizardfall in a California Oak Woodland.,Arboreal Sprint Failure: Lizardfall in a California Oak Woodland.,funny,1
1480,Observational Study of Alcohol Consumption in Natural Settings: The Vancouver Beer Parlor,Observational Study of Alcohol Consumption in Natural Settings: The Vancouver Beer Parlor,funny,1
2152,Ursodeoxycholic acid as a chemopreventive agent in patients with ulcerative colitis and primary sclerosing cholangitis,Ursodeoxycholic acid as a chemopreventive agent in patients with ulcerative colitis and primary sclerosing cholangitis,not funny,0
3810,woke up in the hospital,woke up in the hospital,not funny,0
3574,"Nope, it doesn't fit. Too big, ","Nope, it doesn't fit. Too big, ",funny,1
2668,Defoliation Affects Chemical Defenses in All Plant Parts of Rye Seedlings,Defoliation Affects Chemical Defenses in All Plant Parts of Rye Seedlings,not funny,0
2348,CD34+ selected cells in mismatched stem cell transplantation: a single centre experience of haploidentical peripheral blood stem cell transplantation,CD34+ selected cells in mismatched stem cell transplantation: a single centre experience of haploidentical peripheral blood stem cell transplantation,not funny,0
2608,"texted my boyfriend of 6 months saying that I was in the mood, and that I was in bed, and naked","texted my boyfriend of 6 months saying that I was in the mood, and that I was in bed, and naked",not funny,0
965,Clearing the Supermarket Shopping Cart: An Informal Look.,Clearing the Supermarket Shopping Cart: An Informal Look.,funny,1
2794,was at a mall,was at a mall,not funny,0
3341,Long-term loss of dopamine release mediated by CRF-1 receptors in the rat lateral septum after repeated cocaine administration,Long-term loss of dopamine release mediated by CRF-1 receptors in the rat lateral septum after repeated cocaine administration,not funny,0
1926,Dominance and the dynamics of phenotype-limited distribution in common cranes,Dominance and the dynamics of phenotype-limited distribution in common cranes,not funny,0
3449,"got sent to detention for saying, that's what she said after a girl in my class said, push a little harder while disecting a frog","got sent to detention for saying, that's what she said after a girl in my class said, push a little harder while disecting a frog",not funny,0
3853,"I don't know about your toothbrush, but my finger did a pretty good job this morning","I don't know about your toothbrush, but my finger did a pretty good job this morning",funny,1
12,"an April fools day joke, I decided to tell my mom and dad that I was gay","an April fools day joke, I decided to tell my mom and dad that I was gay",not funny,0
501,I'm just going to wrap your meat so it doesn't mix with the eggs.,I'm just going to wrap your meat so it doesn't mix with the eggs.,funny,1
2637,boyfriend asked how I could go to the bathroom and leave my tampon in at the same time,boyfriend asked how I could go to the bathroom and leave my tampon in at the same time,not funny,0
472,Fatal laughter.,Fatal laughter.,funny,1
80,"being diagnosed with cat allergies, I explained to my cat-loving boyfriend that the doctor strongly recommended not allowing the cat in the bedroom","being diagnosed with cat allergies, I explained to my cat-loving boyfriend that the doctor strongly recommended not allowing the cat in the bedroom",not funny,0
1403,Mentors and Criminal Achievement,Mentors and Criminal Achievement,funny,1
3846,met my father for the first time since I was a baby,met my father for the first time since I was a baby,not funny,0
3730,wife created a Points Reward system for the privilege of sex,wife created a Points Reward system for the privilege of sex,not funny,0
