id,bert_sentence,t5_sentence,target,label
2989,It slides in your mouth easier.,It slides in your mouth easier.,funny,1
348,"had some pretty bad stomach pain, so I went to the bathroom","had some pretty bad stomach pain, so I went to the bathroom",not funny,0
2471,boyfriend was making salsa and got jalepeno juice all over his mouth,boyfriend was making salsa and got jalepeno juice all over his mouth,not funny,0
1028,"Don't touch it yet, it ain't hard enough.","Don't touch it yet, it ain't hard enough.",funny,1
1163,received a detention because I threw up on the school nurse who wasn't going to send me home,received a detention because I threw up on the school nurse who wasn't going to send me home,not funny,0
2511,"taping 5-year-olds do a skit at an improv camp, I used the camera's view-finder to zoom in on a female co-worker's chest","taping 5-year-olds do a skit at an improv camp, I used the camera's view-finder to zoom in on a female co-worker's chest",not funny,0
3279,couldn't get into my car,couldn't get into my car,not funny,0
3208,got on a bus that was so overcrowded I had to stand next to the driver with nothing to hang on to,got on a bus that was so overcrowded I had to stand next to the driver with nothing to hang on to,not funny,0
3823,was quietly having a bath when I felt something fall onto my shoulder blade,was quietly having a bath when I felt something fall onto my shoulder blade,not funny,0
1541,"You don't SUCK it, you BLOW it.","You don't SUCK it, you BLOW it.",funny,1
2701,walked in on my boyfriend getting it on with the neighbour's daughter,walked in on my boyfriend getting it on with the neighbour's daughter,not funny,0
573,crush and I were hooking up and as he slipped his hands up my shirt in order to feel me up he started rubbing around my whole torso,crush and I were hooking up and as he slipped his hands up my shirt in order to feel me up he started rubbing around my whole torso,not funny,0
647,"i like it cause the stick is so big, it feels good, its so easy to pull","i like it cause the stick is so big, it feels good, its so easy to pull",funny,1
595,woke up screaming,woke up screaming,not funny,0
2938,This stick is too long to aim at my lips.,This stick is too long to aim at my lips.,funny,1
1251,Wow! That's even bigger than I thought!,Wow! That's even bigger than I thought!,funny,1
1558,"This is a long and hard one, so ride it the hardest and fastest you can.","This is a long and hard one, so ride it the hardest and fastest you can.",funny,1
3396,went to the doctor for a checkup,went to the doctor for a checkup,not funny,0
3348,just put all three in your mouth!,just put all three in your mouth!,funny,1
1308,It's really hard so I have to just keep in my mouth and suck on it for a while.,It's really hard so I have to just keep in my mouth and suck on it for a while.,funny,1
470,"Oh good, I finally get to go down.","Oh good, I finally get to go down.",funny,1
3498,was my girlfriends birthday,was my girlfriends birthday,not funny,0
800,"I was watching Miley Cyrus' new music video, I had an itch near my bikini line that I couldn't reach through my jeans","I was watching Miley Cyrus' new music video, I had an itch near my bikini line that I couldn't reach through my jeans",not funny,0
281,"Oh, yeah, it's the blackest one I've ever seen and it lasts a really long time.","Oh, yeah, it's the blackest one I've ever seen and it lasts a really long time.",funny,1
932,met my boyfriend's very strict and traditional Korean parents,met my boyfriend's very strict and traditional Korean parents,not funny,0
732,was my little girl's birthday and her grandparents came over to celebrate,was my little girl's birthday and her grandparents came over to celebrate,not funny,0
2763,Did I say you could take that out?,Did I say you could take that out?,funny,1
2880,"You need to stay in longer, your pulling out too soon.","You need to stay in longer, your pulling out too soon.",funny,1
2999,asked my girlfriend why she can't treat me like the way I treat her,asked my girlfriend why she can't treat me like the way I treat her,not funny,0
3607,asked my boyfriend why he dates me,asked my boyfriend why he dates me,not funny,0
1144,"Just close your eyes and shove it in your mouth. Its small, slimy, and a little salty so you swallow it quick so you don't gag.","Just close your eyes and shove it in your mouth. Its small, slimy, and a little salty so you swallow it quick so you don't gag.",funny,1
1617,was riding on the back of my dad's motorcycle,was riding on the back of my dad's motorcycle,not funny,0
3386,girlfriend told me to Google how to last longer in bed,girlfriend told me to Google how to last longer in bed,not funny,0
3085,"Aw you popped my cherry! Wow, that's disgusting...","Aw you popped my cherry! Wow, that's disgusting...",funny,1
3545,found out why my boyfriend gets so upset when I make jokes about him and his best guy friend being lovers,found out why my boyfriend gets so upset when I make jokes about him and his best guy friend being lovers,not funny,0
2503,yes I'll have mine white and twelve inches. I like the extra meat.,yes I'll have mine white and twelve inches. I like the extra meat.,funny,1
584,I didn't know you could finish that fast!,I didn't know you could finish that fast!,funny,1
2195,"Grab me around the body here, now lean back and kinda thrust a few times... Just like that... A little more... Oh God that feels so much better. You can put me down now.","Grab me around the body here, now lean back and kinda thrust a few times... Just like that... A little more... Oh God that feels so much better. You can put me down now.",funny,1
160,was trying to go to sleep when I heard my sister come home from the bar,was trying to go to sleep when I heard my sister come home from the bar,not funny,0
1111,"I don't know how it happened, but I got a lot of it my mouth and it was nasty!","I don't know how it happened, but I got a lot of it my mouth and it was nasty!",funny,1
2798,"the first time ever, a woman saw my penis","the first time ever, a woman saw my penis",not funny,0
1915,having sex with my boyfriend I went into his shower to freshen up,having sex with my boyfriend I went into his shower to freshen up,not funny,0
3165,wife and I decided to try a relationship book,wife and I decided to try a relationship book,not funny,0
859,"thought it would be funny to sneak up behind my cat and scare it with a loud boo! The cat responded by jumping up, and running across my apartment, which would have been fine, except for the fact she left a trail of liquid shit everywhere she went","thought it would be funny to sneak up behind my cat and scare it with a loud boo! The cat responded by jumping up, and running across my apartment, which would have been fine, except for the fact she left a trail of liquid shit everywhere she went",not funny,0
952,Get that white stuff out of my ear!,Get that white stuff out of my ear!,funny,1
3616,went on a date with my boyfriend,went on a date with my boyfriend,not funny,0
1331,well I would need to wet it down before I slide down it.,well I would need to wet it down before I slide down it.,funny,1
1219,and my boyfriend had some crazy rough sex,and my boyfriend had some crazy rough sex,not funny,0
1215,"I know its hard, but we just gotta ride it out.","I know its hard, but we just gotta ride it out.",funny,1
2676,dreamed I was getting married,dreamed I was getting married,not funny,0
606,was at the mall with my friend when I saw my boyfriend in Victoria's Secret - with another girl,was at the mall with my friend when I saw my boyfriend in Victoria's Secret - with another girl,not funny,0
164,"Since we're having problems, I guess I'll just give it to you orally.","Since we're having problems, I guess I'll just give it to you orally.",funny,1
2154,was with my girlfriend in her room,was with my girlfriend in her room,not funny,0
1040,"Huh, I've tried sticking things in there before, but nothing ever worked.","Huh, I've tried sticking things in there before, but nothing ever worked.",funny,1
1978,"parents, who are out of town but driving back tomorrow, called to see how I was doing","parents, who are out of town but driving back tomorrow, called to see how I was doing",not funny,0
2665,"Wow, I put the whole thing in my mouth.","Wow, I put the whole thing in my mouth.",funny,1
3788,got an email from the company that manages my Cat's microchip informing me that I had to update my information that had been entered by the local Humane Society,got an email from the company that manages my Cat's microchip informing me that I had to update my information that had been entered by the local Humane Society,not funny,0
329,Do you have anything else I can put in my mouth?,Do you have anything else I can put in my mouth?,funny,1
2011,Man this stick is stiff,Man this stick is stiff,funny,1
2528,"had an elaborate plan to ask this girl to Prom, and it was going to take a few minutes to set up","had an elaborate plan to ask this girl to Prom, and it was going to take a few minutes to set up",not funny,0
2546,I told him a thousand times not to squirt it in my face but he did it anyway!,I told him a thousand times not to squirt it in my face but he did it anyway!,funny,1
3810,woke up in the hospital,woke up in the hospital,not funny,0
1429,dad got a new phone and put me on speed dial,dad got a new phone and put me on speed dial,not funny,0
3659,I like where you're head's at.,I like where you're head's at.,funny,1
2141,was sifting through my parents old home movies,was sifting through my parents old home movies,not funny,0
809,Its not too hard. You just have to put it in the right place.,Its not too hard. You just have to put it in the right place.,funny,1
433,"Oh no, it's stuck! We're going to have to cut it off!","Oh no, it's stuck! We're going to have to cut it off!",funny,1
1107,so tonight's the night to make it dirty.,so tonight's the night to make it dirty.,funny,1
2091,"I hate it when it doesn't come out, because you know it's just going to explode.","I hate it when it doesn't come out, because you know it's just going to explode.",funny,1
860,tried on the new dress I bought for myself,tried on the new dress I bought for myself,not funny,0
274,received a restraining order from a girl I have never met,received a restraining order from a girl I have never met,not funny,0
967,Can you tell me if it's coming any time soon? Because this is ridiculous!,Can you tell me if it's coming any time soon? Because this is ridiculous!,funny,1
2758,was arguing with my dad,was arguing with my dad,not funny,0
3486,don't get off until I tell you to.,don't get off until I tell you to.,funny,1
3902,was going on a first date with a girl I really like,was going on a first date with a girl I really like,not funny,0
3413,I like my meat hard.,I like my meat hard.,funny,1
2139,I just got nailed from behind!,I just got nailed from behind!,funny,1
1346,was at my new apartment,was at my new apartment,not funny,0
2813,dad asked me for a word that rhymes with vagina,dad asked me for a word that rhymes with vagina,not funny,0
885,had a school assembly at 7:00pm about drinking and driving,had a school assembly at 7:00pm about drinking and driving,not funny,0
556,was walking to class with my roommate,was walking to class with my roommate,not funny,0
908,I can't wait to shove that foot-long in my mouth!,I can't wait to shove that foot-long in my mouth!,funny,1
1381,was on the phone with a prospective blind date,was on the phone with a prospective blind date,not funny,0
2117,If I have to wait for you to come I'll be here all night!,If I have to wait for you to come I'll be here all night!,funny,1
2562,wife of three years asked me to meet her for lunch at Subway,wife of three years asked me to meet her for lunch at Subway,not funny,0
509,We almost have this! Push harder!,We almost have this! Push harder!,funny,1
2388,I'm still wet from this morning!,I'm still wet from this morning!,funny,1
221,Why did you scream so loud?,Why did you scream so loud?,funny,1
1297,girlfriend and I were getting it on when her cat attacked me,girlfriend and I were getting it on when her cat attacked me,not funny,0
146,drove my girlfriend home around 11 to her garage where we start to have sex,drove my girlfriend home around 11 to her garage where we start to have sex,not funny,0
3361,it only gets hard when it hits me in the face.,it only gets hard when it hits me in the face.,funny,1
1777,it's all slimy cause I was sucking on it.,it's all slimy cause I was sucking on it.,funny,1
1053,lost my phone,lost my phone,not funny,0
1822,Get your finger out of my muffin!,Get your finger out of my muffin!,funny,1
3186,normally i just shove it in and suck it.,normally i just shove it in and suck it.,funny,1
2851,How do you make it hard?,How do you make it hard?,funny,1
508,"These nuts are too small, they are so hard to find.","These nuts are too small, they are so hard to find.",funny,1
323,finally got into a yoga class with the instructor I've been crushing on for 2 years,finally got into a yoga class with the instructor I've been crushing on for 2 years,not funny,0
1561,mom walked in on me and my 2 year crush about to have sex,mom walked in on me and my 2 year crush about to have sex,not funny,0
176,careful that one's really hard and slippery.,careful that one's really hard and slippery.,funny,1
2852," The girl said, "," The girl said, ",funny,1
1908,my graduation party,my graduation party,not funny,0
168,speakers on my laptop weren't working,speakers on my laptop weren't working,not funny,0
3419,was feeling sick and having trouble breathing easily,was feeling sick and having trouble breathing easily,not funny,0
1400,was in the car with my friends,was in the car with my friends,not funny,0
3866,Ugh! I always put it in the wrong hole!,Ugh! I always put it in the wrong hole!,funny,1
1392,Stick it in your mouth and blow quickly.,Stick it in your mouth and blow quickly.,funny,1
2257,give me three more inches.,give me three more inches.,funny,1
2177,You're good! Have you tried this before?,You're good! Have you tried this before?,funny,1
2237,Oh wait this is too small. I want it bigger.,Oh wait this is too small. I want it bigger.,funny,1
136,was working at IHOP serving a table full of drunk idiots,was working at IHOP serving a table full of drunk idiots,not funny,0
1470,finally had sex with a girl I've been dating for over a month,finally had sex with a girl I've been dating for over a month,not funny,0
3152,Can we do this without talking?,Can we do this without talking?,funny,1
1278,I do this way better with my fingers.,I do this way better with my fingers.,funny,1
1973,"My hands hurt, its cold and these balls are too hard.","My hands hurt, its cold and these balls are too hard.",funny,1
894,was walking back to my home in the city in the dark,was walking back to my home in the city in the dark,not funny,0
197,I didn't see him coming so I had to switch sides.,I didn't see him coming so I had to switch sides.,funny,1
2338,I hate going down because it hurts my knees.,I hate going down because it hurts my knees.,funny,1
1483,walked in on my husband in our room completely naked,walked in on my husband in our room completely naked,not funny,0
1792,"Mmmmmm, wonderful and wet! I really needed that.","Mmmmmm, wonderful and wet! I really needed that.",funny,1
2084,How much for a finger and a movie?,How much for a finger and a movie?,funny,1
767,boyfriend and I were trying to have intercourse for the first time,boyfriend and I were trying to have intercourse for the first time,not funny,0
2280,parents were helping me construct my bed,parents were helping me construct my bed,not funny,0
2693,"Come in the other way, and you've gotta stay in!","Come in the other way, and you've gotta stay in!",funny,1
2081,I'm too tired to get that off with my hand.,I'm too tired to get that off with my hand.,funny,1
1112,saw Avatar in iMax 3D,saw Avatar in iMax 3D,not funny,0
3819,"I signed into Amazon, their top recommendation for me based on past purchases was The Brave Little Toaster on DVD","I signed into Amazon, their top recommendation for me based on past purchases was The Brave Little Toaster on DVD",not funny,0
2850,It's just so hard being on my knees doing it!,It's just so hard being on my knees doing it!,funny,1
3116,realized how much I'm on the computer,realized how much I'm on the computer,not funny,0
865,over-protective mom decided to do a blacklight test on my room to make sure I wasn't doing the naughty in my bed,over-protective mom decided to do a blacklight test on my room to make sure I wasn't doing the naughty in my bed,not funny,0
2389, it needs to be long and fat., it needs to be long and fat.,funny,1
1085,"This is confusing, and it's taking too long!","This is confusing, and it's taking too long!",funny,1
1447,"not everyone can do it, there's a technique for getting on and staying in, and frankly getting out can be just as difficult. Not to mention, a lot of people don't know what they're doing while they're in there.","not everyone can do it, there's a technique for getting on and staying in, and frankly getting out can be just as difficult. Not to mention, a lot of people don't know what they're doing while they're in there.",funny,1
199,I'll have a 12 inch Italian.,I'll have a 12 inch Italian.,funny,1
429,mom's will was read to the rest of the family,mom's will was read to the rest of the family,not funny,0
3611,"There is one more to do, but it is really short.","There is one more to do, but it is really short.",funny,1
3466,You took it out way to early and im sooooo wet! Put it back in and don't get it everywhere!,You took it out way to early and im sooooo wet! Put it back in and don't get it everywhere!,funny,1
3921,"Hurry, whip it out so we can get started.","Hurry, whip it out so we can get started.",funny,1
1823,was eating a hamburger on the street when a pigeon came down to take a bite,was eating a hamburger on the street when a pigeon came down to take a bite,not funny,0
1795,was having sex with my husband,was having sex with my husband,not funny,0
2924,"boyfriend and I took a late night drive, and after a while he stopped at a gas station and asked if I wanted anything I replied guess","boyfriend and I took a late night drive, and after a while he stopped at a gas station and asked if I wanted anything I replied guess",not funny,0
1970,found out my mom is the nude model for an art class at my college.,found out my mom is the nude model for an art class at my college.,not funny,0
730,bought a parakeet for my kids,bought a parakeet for my kids,not funny,0
2967,"No, no! Don't take it out! It wont go back in!","No, no! Don't take it out! It wont go back in!",funny,1
297,would you stop using your hands and just stick the damn thing in!,would you stop using your hands and just stick the damn thing in!,funny,1
2121,It's hard to suck,It's hard to suck,funny,1
3465,my 16th birthday,my 16th birthday,not funny,0
807,Is it going to get bigger?,Is it going to get bigger?,funny,1
2595,"It looks like it's wet, you rubbed it too much and now it's wet.","It looks like it's wet, you rubbed it too much and now it's wet.",funny,1
3651,"Yeah, well, they're easier to blow when they're big.","Yeah, well, they're easier to blow when they're big.",funny,1
1565,crush came to my house to watch movies with me,crush came to my house to watch movies with me,not funny,0
2997,"work, a little boy shyly told his mom he thought I was cute","work, a little boy shyly told his mom he thought I was cute",not funny,0
1172,I was waiting for you to stick your hand up in there,I was waiting for you to stick your hand up in there,funny,1
3767,"after sex, my girlfriend apologized to the neighbor for the screaming","after sex, my girlfriend apologized to the neighbor for the screaming",not funny,0
3774,tried to break up with my boyfriend,tried to break up with my boyfriend,not funny,0
821,"I woke up, my husband was already up","I woke up, my husband was already up",not funny,0
2711,drunkenly buried my girlfriend's recently deceased cat,drunkenly buried my girlfriend's recently deceased cat,not funny,0
1241,was on the bus going to formal for my sorority,was on the bus going to formal for my sorority,not funny,0
1563,"left a party after drinking, and was soon pulled over","left a party after drinking, and was soon pulled over",not funny,0
3757,"boyfriend was in the shower, and I decided to go join him","boyfriend was in the shower, and I decided to go join him",not funny,0
3879,"Just so you know, I'm going to choke this down for you.","Just so you know, I'm going to choke this down for you.",funny,1
623,You get the front and i'll get the back.,You get the front and i'll get the back.,funny,1
1445,Don't pull it out yet! You're not finished!,Don't pull it out yet! You're not finished!,funny,1
1718,was babysitting some kids and helping them make a poster about insects,was babysitting some kids and helping them make a poster about insects,not funny,0
1162,was developing film at walmart,was developing film at walmart,not funny,0
2260,was at work and I had to take a dump,was at work and I had to take a dump,not funny,0
1640,You got it in my eyes! They were open and now they're all wet!,You got it in my eyes! They were open and now they're all wet!,funny,1
3083,"Geez, it's like he's never eaten out before!","Geez, it's like he's never eaten out before!",funny,1
3772,"hun don't play with it, the more you do the bigger its gonna get.","hun don't play with it, the more you do the bigger its gonna get.",funny,1
2603,"I've been screwing this thing for like 5 minutes, but it still wont come out!","I've been screwing this thing for like 5 minutes, but it still wont come out!",funny,1
2775,"Well, his is stiffer but yours is longer","Well, his is stiffer but yours is longer",funny,1
2749,and my boyfriend were fooling around on my bed when things started to get heated,and my boyfriend were fooling around on my bed when things started to get heated,not funny,0
1022, can you fit that thing all the way in the back of your mouth?, can you fit that thing all the way in the back of your mouth?,funny,1
1750,ran over a cat while driving home,ran over a cat while driving home,not funny,0
291,Come on! come on! Faster faster! Harder Harder! Come on you can do it!,Come on! come on! Faster faster! Harder Harder! Come on you can do it!,funny,1
2022,"Yeah, she gets off really easily.","Yeah, she gets off really easily.",funny,1
1740,was getting it on with my cute guy friend in his candlelit bedroom and we had just started tearing each other's clothes off,was getting it on with my cute guy friend in his candlelit bedroom and we had just started tearing each other's clothes off,not funny,0
2282,its not as big once you get it in your mouth.,its not as big once you get it in your mouth.,funny,1
1007,was in an elevator with my dad and several strangers,was in an elevator with my dad and several strangers,not funny,0
3026,had a job interview,had a job interview,not funny,0
67,pulled up next to my boyfriend at a stoplight,pulled up next to my boyfriend at a stoplight,not funny,0
24,Try to stick it in the other hole,Try to stick it in the other hole,funny,1
3453,was in a public washroom and I had to take a dump,was in a public washroom and I had to take a dump,not funny,0
216,Great job. You were really pounding those balls out there.,Great job. You were really pounding those balls out there.,funny,1
2860,"This thing just won't go in, ","This thing just won't go in, ",funny,1
1910,"Wow, it's amazing what you can do with your two fingers.","Wow, it's amazing what you can do with your two fingers.",funny,1
2783,my friends died,my friends died,not funny,0
1153,Eww.. it's all over me. My face is sticky and I'm wet.,Eww.. it's all over me. My face is sticky and I'm wet.,funny,1
3421,I wouldn't be able to pull out with this big thing.,I wouldn't be able to pull out with this big thing.,funny,1
2159,girlfriend and I were exchanging some naughty pictures,girlfriend and I were exchanging some naughty pictures,not funny,0
166,"eating with my kids at McDonalds, my son put his hand up and wanted me to give him a high five","eating with my kids at McDonalds, my son put his hand up and wanted me to give him a high five",not funny,0
3864,It was so worth getting on my knees for that.,It was so worth getting on my knees for that.,funny,1
207,That guy had a huge load.,That guy had a huge load.,funny,1
3510,was wearing a shirt that had a picture of a squirrel and acorns with a caption reading Protect Your Nuts,was wearing a shirt that had a picture of a squirrel and acorns with a caption reading Protect Your Nuts,not funny,0
3624,was working at the library,was working at the library,not funny,0
2322,Now he's taken it out. It looks pretty big.,Now he's taken it out. It looks pretty big.,funny,1
2089,won $5000 dollars from a lottery ticket and tried giving the man next to me a high five,won $5000 dollars from a lottery ticket and tried giving the man next to me a high five,not funny,0
591,I'm not blowing anything!,I'm not blowing anything!,funny,1
1176,and my friend decided to spy on my crush,and my friend decided to spy on my crush,not funny,0
1720, I got my kness all dirty for nothing!, I got my kness all dirty for nothing!,funny,1
1863,"was eating at a restaurant with my boyfriend, he is 6'2 and i am 4'11","was eating at a restaurant with my boyfriend, he is 6'2 and i am 4'11",not funny,0
525,felt left out that all my friends are getting married or have great relationships and my boyfriend won't commit,felt left out that all my friends are getting married or have great relationships and my boyfriend won't commit,not funny,0
2335,Just put it in your mouth. I'm sure it tastes better than it looks.,Just put it in your mouth. I'm sure it tastes better than it looks.,funny,1
469,was with my mom and my boyfriend at lunch,was with my mom and my boyfriend at lunch,not funny,0
1350,"You might wanna shove your hand down there, and see if you can find it before you get in.","You might wanna shove your hand down there, and see if you can find it before you get in.",funny,1
2169,was riding the bus home from the Verizon store after getting my brand new EnV Touch,was riding the bus home from the Verizon store after getting my brand new EnV Touch,not funny,0
2811,"arrived home to find my cat dead and note saying, Sorry, I tripped over him","arrived home to find my cat dead and note saying, Sorry, I tripped over him",not funny,0
1531,"I don't want to suck on this anymore, but since I don't have anywhere else to put it, I guess I might as well just put it back in my mouth, at least it still tastes good.","I don't want to suck on this anymore, but since I don't have anywhere else to put it, I guess I might as well just put it back in my mouth, at least it still tastes good.",funny,1
3300,"five minutes is usually great, but sometimes I take it out early if it gets too hot","five minutes is usually great, but sometimes I take it out early if it gets too hot",funny,1
928,accidentally walked in on my roommate while she was changing clothes,accidentally walked in on my roommate while she was changing clothes,not funny,0
1896,found out that because of my high blood pressure I can't have sex for one month,found out that because of my high blood pressure I can't have sex for one month,not funny,0
2721,"Oh don't worry, when they see you coming they pull it out.","Oh don't worry, when they see you coming they pull it out.",funny,1
1619,was ambushed by a very angry beaver,was ambushed by a very angry beaver,not funny,0
1469,my boyfriends birthday,my boyfriends birthday,not funny,0
1141,was so drunk that my friends put me to bed during a party,was so drunk that my friends put me to bed during a party,not funny,0
2934,It's getting too hard to blow.,It's getting too hard to blow.,funny,1
1913,...there's one in the front and one in the back.,...there's one in the front and one in the back.,funny,1
956,found out I was named after the woman my dad was having an affair on my mom with,found out I was named after the woman my dad was having an affair on my mom with,not funny,0
1488,"was following my girlfriend up the stairs, I was pretty sure I was going to get lucky","was following my girlfriend up the stairs, I was pretty sure I was going to get lucky",not funny,0
25,boyfriend and I were play wrestling,boyfriend and I were play wrestling,not funny,0
1134,"It's not huge, but it's big enough.","It's not huge, but it's big enough.",funny,1
2197,But I'm not wearing protection!!,But I'm not wearing protection!!,funny,1
925,got a phone call saying I was no longer a bridesmaid for a wedding in June,got a phone call saying I was no longer a bridesmaid for a wedding in June,not funny,0
3224,Here put it in my hands and ill lick it from the bottom for you,Here put it in my hands and ill lick it from the bottom for you,funny,1
1552,You have to lick it and then blow it.,You have to lick it and then blow it.,funny,1
2744,"I've been blowing this thing for two hours, and I've got nothing!","I've been blowing this thing for two hours, and I've got nothing!",funny,1
843,Does it matter where I stick this?,Does it matter where I stick this?,funny,1
1645,it was so much bigger than I expected!,it was so much bigger than I expected!,funny,1
2937,took the bus home,took the bus home,not funny,0
3533,I love Dicks!,I love Dicks!,funny,1
2646,was walking with and hugging my girlfriend at the same time,was walking with and hugging my girlfriend at the same time,not funny,0
1020,"God, its just so big. And it bulges out there!","God, its just so big. And it bulges out there!",funny,1
2187,It's too big! It won't come out!,It's too big! It won't come out!,funny,1
749,signed up for an online dating site,signed up for an online dating site,not funny,0
3332,wore the new bathing suit my boyfriend got me for my birthday to a family reunion pool party,wore the new bathing suit my boyfriend got me for my birthday to a family reunion pool party,not funny,0
3052,toddler stood up in the shopping cart and fell giving himself a black eye,toddler stood up in the shopping cart and fell giving himself a black eye,not funny,0
2371,fiancee broke up with me,fiancee broke up with me,not funny,0
180, It's not big enough. , It's not big enough. ,funny,1
1272,I was running a cute guy was coming towards me,I was running a cute guy was coming towards me,not funny,0
2498,boyfriend broke up with me,boyfriend broke up with me,not funny,0
1434,GUYS GET OFF YOUR GONNA BREAK IT!! YOU CANT GET ON IT WHEN ITS DROOPING DOWN LIKE THAT!!!,GUYS GET OFF YOUR GONNA BREAK IT!! YOU CANT GET ON IT WHEN ITS DROOPING DOWN LIKE THAT!!!,funny,1
607,"sleeping over at my girlfriend's house for the first time, I got up to go to the bathroom","sleeping over at my girlfriend's house for the first time, I got up to go to the bathroom",not funny,0
3091,do you know how much it sucks to wake up to a vibrator every day?!,do you know how much it sucks to wake up to a vibrator every day?!,funny,1
1352,came home from a year long backpacking trip in Europe,came home from a year long backpacking trip in Europe,not funny,0
2344,"When I kissed him, it got a little bigger.","When I kissed him, it got a little bigger.",funny,1
1904,"the kid I was babysitting was in the bathroom, he called to me I need some help in here","the kid I was babysitting was in the bathroom, he called to me I need some help in here",not funny,0
3341,woke up from a nap to hear my roommate having some intimate time with his hand,woke up from a nap to hear my roommate having some intimate time with his hand,not funny,0
1899," i can't feel my thighs or my ass, but i want to go again!"," i can't feel my thighs or my ass, but i want to go again!",funny,1
3298,boyfriend and I had sex for the first time.,boyfriend and I had sex for the first time.,not funny,0
94,400 pound roommate brought home a 400 pound guy,400 pound roommate brought home a 400 pound guy,not funny,0
3587,best friend lost her virginity in the backseat of a car,best friend lost her virginity in the backseat of a car,not funny,0
770,blows to hard it gets all over get face!,blows to hard it gets all over get face!,funny,1
637,girlfriend named my penis little baby carrot,girlfriend named my penis little baby carrot,not funny,0
1304,"I thought I could swallow it all, but I was wrong.","I thought I could swallow it all, but I was wrong.",funny,1
2334,"I'm sorry, I can't swallow this one.","I'm sorry, I can't swallow this one.",funny,1
3661,"I showered, I sneezed, hit my face on the wall, got shampoo in my eyes, slipped on a bar of soap, bashed my head on the wall as I fell, grabbed at the walls to stop me from falling and happened to turn off the cold water, scorching me","I showered, I sneezed, hit my face on the wall, got shampoo in my eyes, slipped on a bar of soap, bashed my head on the wall as I fell, grabbed at the walls to stop me from falling and happened to turn off the cold water, scorching me",not funny,0
2536,Would you like the black one or the white one?,Would you like the black one or the white one?,funny,1
2492,"It's too small, it keeps sliding out of place!","It's too small, it keeps sliding out of place!",funny,1
1208,went to use the public restroom,went to use the public restroom,not funny,0
1395,I'm the same way. I just suck on it until it melts.,I'm the same way. I just suck on it until it melts.,funny,1
1578,Why do I even keep trying? This thing is bigger than I am. Screw it.,Why do I even keep trying? This thing is bigger than I am. Screw it.,funny,1
1198,was teaching swimming,was teaching swimming,not funny,0
275,found out my blood type is B,found out my blood type is B,not funny,0
2854,"I was bagging groceries at Dominicks, I looked down to see a 6 year old urinating on my shoes and the floor next to me","I was bagging groceries at Dominicks, I looked down to see a 6 year old urinating on my shoes and the floor next to me",not funny,0
1152,"Wow, that's a good one...you should pull it out at parties.","Wow, that's a good one...you should pull it out at parties.",funny,1
1206,english teacher asked me why I didn't have my project completed,english teacher asked me why I didn't have my project completed,not funny,0
2080,Well that wasn't very satisfying.,Well that wasn't very satisfying.,funny,1
1104,"I'm waiting for you to go down, I don't care how long it takes I got all day.","I'm waiting for you to go down, I don't care how long it takes I got all day.",funny,1
307,"It's okay, I'll let you put it in anywhere you want the first time.","It's okay, I'll let you put it in anywhere you want the first time.",funny,1
2818,"Yeah, you can only play with so many balls.","Yeah, you can only play with so many balls.",funny,1
2059,"running on the treadmill at the gym, the girl next to me slipped and went flying back against the wall","running on the treadmill at the gym, the girl next to me slipped and went flying back against the wall",not funny,0
872,Whack it as hard as you can.,Whack it as hard as you can.,funny,1
3115,went on a date with a guy for the first time,went on a date with a guy for the first time,not funny,0
86,Dont come in my face and expect me to keep my mouth shut!,Dont come in my face and expect me to keep my mouth shut!,funny,1
2826,"oh my god, it's way to big it won't fit.","oh my god, it's way to big it won't fit.",funny,1
3108,found a note on my door that said You're the sexiest person I've ever stalked,found a note on my door that said You're the sexiest person I've ever stalked,not funny,0
2753,was playing hide and seek with a few friends,was playing hide and seek with a few friends,not funny,0
3130,You need to quit sticking your fingers in things.,You need to quit sticking your fingers in things.,funny,1
3113,"Oh my God, something just exploded in my mouth!","Oh my God, something just exploded in my mouth!",funny,1
2830,"the train, I was bitten by a homeless man","the train, I was bitten by a homeless man",not funny,0
1435,Are you using the one or two finger attack?,Are you using the one or two finger attack?,funny,1
2610,snuck out of my house in the middle of the night,snuck out of my house in the middle of the night,not funny,0
209,"walked home from a guy's dorm early in the morning, still wearing my dress and heels from the night before","walked home from a guy's dorm early in the morning, still wearing my dress and heels from the night before",not funny,0
3220,got a call from my 8 year old son's teacher,got a call from my 8 year old son's teacher,not funny,0
2787,got a paper cut while opening my box of Band-Aids,got a paper cut while opening my box of Band-Aids,not funny,0
1966,found out that my girlfriend feeds her boogers to our dog,found out that my girlfriend feeds her boogers to our dog,not funny,0
2642,"If you could make it harder, that would really help.","If you could make it harder, that would really help.",funny,1
1987,put it in the wrong hole,put it in the wrong hole,funny,1
2171,told my boyfriend I was pregnant,told my boyfriend I was pregnant,not funny,0
2782," Its to big to fit in, unless I twist it the right way. Or maybe if it was wet it would slide in better!"," Its to big to fit in, unless I twist it the right way. Or maybe if it was wet it would slide in better!",funny,1
931,girlfriend told me on facebook to stop calling/texting her because she lost her phone,girlfriend told me on facebook to stop calling/texting her because she lost her phone,not funny,0
3646,I love staring at people when they pull out.,I love staring at people when they pull out.,funny,1
2146,"man dressed as Santa Claus walked by me, grabbing my butt","man dressed as Santa Claus walked by me, grabbing my butt",not funny,0
