sentence,label,idx
The illusion of owning a third arm.,1,737
Pressures Produced When Penguins Pooh: Calculations on Avian Defaecation,1,27
Sensorimotor Learning Biases Choice Behavior: A Learning Neural Field Model for Decision Making,0,2885
Zip-related genital injury.,1,1442
Role of apolipoprotein E and estrogen in mossy fiber sprouting in hippocampal slice cultures,0,3242
A new galloping gait in an insect.,1,681
On what I do not understand (and have something to say),1,1251
The Effect of Country Music on Suicide,1,4
Identification of a sex pheromone component of the geometrid moth Milionia basalis pryeri,0,2183
"Women Are Sort of More Tentative Than Men, Aren't They?: How Men and Women Use Tentative Language Differently, Similarly, and Counterstereotypically as a Function of Gender Salience",1,838
"Expected lifetime numbers, risks, and burden of osteoporotic fractures for 50-year old Chinese women: a discrete event simulation incorporating FRAX",0,2404
Some Useful Morphologic Factors in Racial Anatomy,1,293
Mitigating Carnivore-Livestock Conflict in Europe: Lessons from Slovakia,1,699
Factors associated with the frequency of stool examination: effect on incidence of reported rectal bleeding.,1,1049
Effects of sheep pineal fractions on the acitivity of male rat hypothalamiin vitro,0,3146
p53 mutation in histologically normal mucosa of the aero-digestive tract is not a marker of increased risk for second primary carcinoma in head and neck cancer patients,0,2418
Studies on the Mite Fauna of House Dust in Scotland with Special Reference to that of Beddings.,1,1668
Onboard Reconfigurable Battery Charger for Electric Vehicles With Traction-to-Auxiliary Mode,0,1964
Fast Robust Automated Brain Extraction,1,1250
"Behavioral response of male white peach scale to the sex pheromone, (R,Z)-3,9,-dimethyl-6-isopropenyl-3,9-decadien-1-ol propionate and corresponding alcohol",0,2275
Facial Representation of Multivariate Data.,1,1299
"Fauna of Sponges (Porifera) of Peter the Great Bay, Sea of Japan",0,1869
Glucose-lowering therapies and cancer risk: the trials and tribulations of trials and observations,0,2388
"The Case of ""Judge Nodd"" and Other Sleeping Judges: Media, Society, and Judicial Sleepiness",1,1444
The effect of neuronal population size on the development of epileptiform discharges in the low calcium model of epilepsy,0,2672
Is the normal heart rate chaotic due to respiration?,1,604
Creativity on tap? Effects of alcohol intoxication on creative cognition.,1,1290
"Clinical, angiographic, and hemodynamic assessment of late results after Mustard operation.",0,2503
Leaning to the Left Makes the Eiffel Tower Seem Smaller: Posture-Modulated Estimation,1,64
Speech and Cerebral Localization.,1,1580
Ultrathin-layer isoelectric focusing for bovine serum transferrin phenotyping,0,1884
Algorithms for Ham-Sandwich Cuts.,1,991
The Effect of Perfume on Prosocial Behavior of Pedestrians.,1,1385
Nursing Bra Brouhaha,1,238
The Use of Faces to Represent Points in K-Dimensional Space Graphically.,1,651
Comparison of effective /spl alpha/ parameters for multiquantum-well electroabsorption modulators,0,1968
Characterization of Lactic Acid Bacteria Isolated from Infant Faeces as Potential Probiotic Starter Culturesfor Fermented Sausages,1,113
"Shake, Slow, and Selection: An Aspect of the Tradition Process Reflected by Discotheque Dances in Bergen, Norway.",1,1349
Childhood Constipation Is Not Associated with Characteristic Fingerprint Patterns,1,805
Food-Associated Calling in Gorillas (Gorilla g. gorilla) in the Wild,1,1557
Facebook as a site for negative age stereotypes.,1,578
Behavioral Adaptation of Pan troglodytes troglodytes,0,1835
Spontaneous Cross-Species Imitation in Interaction Between Chimpanzees and Zoo Visitors,1,127
Long-term aversive taste memory requires insular and amygdala protein degradation,0,3035
Lagrange Programming Neural Network Approaches for Robust Time-of-Arrival Localization,0,3107
Polycyclic Aromatic Hydrocarbons in Whiskies.,1,852
Cerebrovascular reactivity among native-raised high altitude residents: an fMRI study,0,2743
"Staffing, Quality, and Productivity in the Nursing Home",0,2186
Follow-up of corneal transplantations at the Academic Medical Centre of Amsterdam,0,3063
The Case of Moulay Ismael-Fact or Fancy?,1,8
Refusal in testicular cancer patients: implications for surveillance.,0,2551
Images in clinical medicine. The hairy eyeball--limbal dermoid.,1,855
Enhanced Histone Acetylation in the Infralimbic Prefrontal Cortex is Associated with Fear Extinction,0,2680
Genistein Alleviates Neuroinflammation and Restores Cognitive Function in Rat Model of Hepatic Encephalopathy: Underlying Mechanisms,0,3244
Frontoparietal involvement in passively guided shape and length discrimination: a comparison between subcortical stroke patients and healthy controls,0,3097
A Cute Characterization of Acute Triangles.,1,408
Specialization of phonological and semantic processing in Chinese word reading,0,3370
"Percutaneous coronary intervention outcomes in a low-volume center: survival, stent thrombosis, and repeat revascularization.",0,2406
Microbial Treatment of Food-Production Waste with Thermopile Enzyme-Producing Bacterial Flora from a Giant Panda,1,154
How Much Mass Do Supermassive Black Holes Eat in Their Old Age?,1,1567
Public health service recommendations for the use of vaccines manufactured with bovine-derived materials.,0,2392
Editorial Comment: Can We Avoid Pulmonary Vein Stenosis Following Ablation of Atrial Fibrillation?,0,2354
Inappropriate Fiddling with Statistical Analyses to Obtain a Desirable P-value: Tests to Detect its Presence in Published Literature,1,1005
Pandemic preparedness: lessons learnt from H2N2 and H9N2 candidate vaccines,0,2661
"Observing the what and when of language production for different age groups by monitoring speakers"" eye movements",0,3019
Orthopaedic surgeons: as strong as an ox and almost twice as clever? Multicentre prospective comparative study,1,281
Subsets of pituitary intermediate lobe cells bind CRH and secrete ACTH/CLIP in a reverse hemolytic plaque assay,0,3154
Proprioceptive regulation of interlimb behavior: interference between passive movement and active coordination dynamics,0,3372
Abuse of a Corpse: A Brief History and Re-Theorization of Necrophilia Laws in the USA.,1,401
A farewell to arm,1,1597
Dental fracture and chocolate candies: case report.,1,1498
One life saved by four prevented recurrences?,0,2517
Observational Study of Alcohol Consumption in Natural Settings: The Vancouver Beer Parlor,1,1480
Enhancing white lupin (Lupinus albus L.) adaptation to calcareous soils through selection of lime-tolerant plant germplasm and Bradyrhizobium strains,0,1801
Coiling Size Dependence of Group Delay Spread in Coupled Multicore Fibers Without Intentional Twisting,0,2010
Vomiting in Wild Bonnet Macaques.,1,505
Etiology of liver cirrhosis in Japan: a nationwide survey,0,2583
Genetic structure and diversity of India hybrid tea,0,1745
Experimental evidence of a symbiosis between red-cockaded woodpeckers and fungi,1,904
Analysis of Wideband Multilayered Sinusoidally Modulated Metasurface,0,2041
The Perilous Whiteness of Pumpkins,1,1673
Mushrooms as Rainmakers: How Spores Act as Nuclei for Raindrops,1,551
Establishment of a free-ranging colony of Stumptail macaques (Macaca arctoides): Relations to the ecology I,0,1863
Contrast detection in infants with fragile X syndrome,0,3219
"Selective behaviour of a tench, Tinca tinca (L.), stock in different lightsubstrate combined conditions",0,1806
"Family factors and children""s disruptive behaviour: an investigation of links between demographic characteristics, negative life events and symptoms of ODD and ADHD",0,3069
The Sins of Sloths: The Moral Status of Fossil Megatheria in Victorian Culture,1,1131
Application of Kinect gaming sensor in forensic science.,1,946
Limburger Cheese as an Attractant for the Malaria Mosquito Anopheles gambiae s.s.,1,164
The Tight-Girdle Syndrome,1,1661
Women who prefer longer penises are more likely to have vaginal orgasms (but not clitoral orgasms): Implications for an evolutionary theory of vaginal orgasm,1,1691
Aspirin and cancer: trials and observational studies.,0,2385
Unfriendly partitions for graphs not containing a subdivision of an infinite clique,0,2108
Inhibition of Return Impairs Phosphene Detection,0,3294
Dynamic Rheological Properties of Mozzarella Cheese During Refrigerated Storage.,1,1515
Some Racial Characteristics of the Spleen Weight in Man,1,450
Sciatic nerve transection increases gluthatione antioxidant system activity and neuronal nitric oxide synthase expression in the spinal cord,0,2904
The Cost of Home Delivery.,1,942
Evidence for a supraspinal contribution to the human quadriceps long-latency stretch reflex,0,2835
Affective evaluations of objects are influenced by observed gaze direction and emotional expression,0,3268
Not so luck of the Irish: four-leaf clover-shaped quadricusp aortic valve found around St. Patrick's day.,1,1533
"Sexual selection, multiple male ornaments, and age- and condition-dependent signaling in the common yellowthroat.",0,1848
A Human Experiment in Nerve Division.,1,438
The effects of 53 hours of sleep deprivation on moral judgment.,1,1315
Christ Fucking Shit Merde! Language Preferences for Swearing among Maximally Proficient Multilinguals,1,787
The Invisible Hook: The Law and economics of Pirate Tolerance.,1,874
Sneezing Induced by Sexual Ideation or Orgasm: An Under-Reported Phenomenon.,1,740
From novel to familiar: Tuning the brain for metaphors,0,2868
Sitting Height and Leg Length in Old Virginians,1,1007
Impact of the black fly (Diptera: Simuliidae) control agent Bacillus thuringiensis var. israelensis on chironomids (Diptera: Chironomidae) and other nontarget insects: results of ten field trials.,0,1845
Use of incidentally encoded memory from a single experience in cats,1,587
An Allergy to Marmite?,1,1307
Positive reinforcing effects of substance P in the rat globus pallidus revealed by conditioned place preference,0,2990
Availability of cookies during an academic course session affects evaluation of teaching,1,349
Erythrocytes from GGTA1/CMAH knockout pigs: implications for xenotransfusion and testing in non-human primates.,0,2472
Hot Potatoes in the Gray Literature,1,1029
Who plays bingo in later life? The sedentary lifestyles of 'little old ladies',1,1164
The Portsmouth-based glaucoma refinement scheme: a role for virtual clinics in the future?,0,2512
Anodal Transcranial Direct Current Stimulation (tDCS) Over the Motor Cortex Increases Sympathetic Nerve Activity,0,3298
"Money as Tool, Money as Drug: The Biological psychology of a Strong Incentive.",1,1542
Socioeconomic status is associated with striatal dopamine D2/D3 receptors in healthy volunteers but not in cocaine abusers,0,2702
Real-Time EEG-Based Happiness Detection System.,1,574
"Yes, Virginia, there is a Santa Claus",1,648
Males choose to keep their heads: Preference for lower risk females in a praying mantid.,1,596
Intracerebral source generators characterizing concentrative meditation,0,2939
Toxicological deaths of major league baseball players,1,1252
"The Psychopharmacology of Pictorial Pornography Restructuring Brain, Mind & Memory & Subverting Freedom of Speech",1,1559
The Isolated Drinker in the Edmonton Beer Parlor,1,1309
Accidental cell phone ingestion with pharyngeal impaction.,1,471
Super Bowls: serving bowl size and food consumption,1,801
Some Characteristics of the External Ear of American Whites American Indians American Negroes Alaskan Esquimos and Filipinos,1,282
Serving Bowls Serving Size and Food Consumption: A Randomized Controlled Trial.,1,933
Women's adult romantic attachment style and communication by cell phone with romantic partners.,1,733
Sensitivity to second-order motion in 10-month-olds,0,2764
"High Spider-Fearful and Low Spider-Fearful Individuals Differentially Perceive the Speed of Approaching, but not Receding, Spider Stimuli",0,2881
Reverse Engineering the Vertebrate Brain: Methodological Principles for a Biologically Grounded Programme of Cognitive Modelling,0,3000
Spontaneous recovery of hindlimb movement in completely spinal cord transected mice: a comparison of assessment methods and conditions,0,3105
Your Feet's Too Big: An Inquiry into Psychological and Symbolic Meanings of the Foot,1,1145
Effect of Frequency on Human Unipedal Hopping.,1,1618
Neural Correlates of the Left-Visual-Field Superiority in Face Perception Appear at Multiple Stages of Face Processing,0,3048
"Acute myocardial infarction due to spontaneous, localized, acute dissection of the sinus of Valsalva detected by intravascular ultrasound and electrocardiogram-gated computed tomography",0,2504
Stimulatory Effects of Serotonin on Maturational Gonadotropin Release in the Atlantic Croaker Micropogonias undulatus,1,585
d-2-hydroxyisocaproate dehydrogenase from Lactobacillus casei,0,2196
Hiccups and Digital Rectal Massage,1,161
"Dominant, open nonverbal displays are attractive at zero-acquaintance",1,1112
Beyond Identity: Incorporating System Reliability Information Into an Automated Combat Identification System,0,2799
Sulfur in Ghanain soils,0,1916
Three Centuries of Women's Dress Fashions: A Quantitative Analysis.,1,860
The Influence of Bite Size and Multiple Bites on Oral Texture Sensations.,1,953
Apolipoprotein ɛ4 breaks the association between declarative long-term memory and memory-based orienting of spatial attention in middle-aged individuals,0,3113
Eye-witnesses Should Not Do Cryptic Crosswords Prior to Identity Parades.,1,1332
Toilet reading habits in Israeli adults,1,1220
Are Consonant Intervals Music to Their Ears? Spontaneous Acoustic Preferences in a Nonhuman Primate.,1,1216
Double Dissociation between Meaningful and Meaningless Gesture Reproduction in Apraxia,0,2677
Genre Categorization and Its Effect on Preference for Fiction Books.,1,607
Selection of Biting Sites on Man by Two Malaria Mosquito Species,1,165
Multiple myeloma patients receiving pre-emptive donor lymphocyte infusion after partial T-cell-depleted allogeneic stem cell transplantation show a long progression-free survival,0,2155
Mating Competitors Increase Religious Beliefs.,1,1041
Soft-Switching Bidirectional DC/DC Converter with a LC Series Resonant Circuit,0,1979
Usefulness of the Ligamentum Venosum as an Anatomical Landmark for Safe Laparoscopic Left Hepatectomy (How I Do It),0,2666
Firing Rate Homeostasis in Visual Cortex of Freely Behaving Rodents,0,3267
Personal Space and Stimulus Intensity at a Southern California Amusement Park.,1,330
Middleware-Layer Quality-Aware Collaborative Re-casting of Live Multimedia in Multi-hop Spontaneous Networks,0,2012
Altered release of cytochrome p450 metabolites of arachidonic acid in renovascular disease.,0,2529
Identification of a unique atrioventricular accessory pathway related to the small cardiac vein with right atrial orifice,0,2547
Motor coordination and spatial orientation are affected by neurofilament maldistribution: correlations with regional brain activity of cytochrome oxidase,0,3287
Why Do Red and Dark-coloured Cars Lure Aquatic Insects?: The Attraction of Water Insects to Car Paintwork Explained by Reflection-polarization Signals,1,1430
Mapping Behavioral Repertoire onto the Cortex,0,3151
Transplantation of mucosa from stomach to esophagus to prevent stricture after circumferential endoscopic submucosal dissection of early squamous cell.,0,2142
Frontal-Brainstem Pathways Mediating Placebo Effects on Social Rejection,1,810
Sauropod farts warmed the planet,1,434
Comparison of Two Barium Suspensions for Dedicated Small-Bowel Series,1,1108
"CSIT Error Analysis in TDD Systems with Estimation Delay, Noise and Pilot Interference",0,2092
Texture and Mouthfeel of Semi-Solid Foods: Commercial Mayonnaises Dressings Custard Desserts and Warm Sauces.,1,861
The berserks--what was wrong with them?,1,275
Are the Russians as Unhappy as They Say They Are?,1,968
"The genetics of bipolar disorder: genome 'hot regions,"" genes, new potential candidates and future directions",0,2759
Anxiolytic-like effects produced by bilateral lesion of the periaqueductal gray in mice: Influence of concurrent nociceptive stimulation,0,3373
Detailed analysis of B-mode ultrasonograms: backward-looking ultrasound diagnosis or source of inspiration?,0,2140
Basic Vibration Design to Which Young Engineers Can Relate: The Washing Machine.,1,1347
The NMDA receptor participates in respiration-related mitral cell synchrony,0,2814
None Like It Hot.,1,886
"The ""birthday blues"" in a sample of major league baseball players' suicides",1,557
"The tooth fairy, Santa Claus, and the hard core drinking driver",1,909
"Pulling the finger off disrupts agency, embodiment and peripersonal space.",1,1382
A New Efficient Approach to Search for All Multi-State Minimal Cuts,0,2118
Endoscopic evaluation of the effect of sucralfate therapy and other clinical parameters on the recurrence rate of gastric ulcers,0,2563
The Cooling Power of the Pigeon Head.,1,510
Malignant mesenterial mesothelioma in stroke patients.,0,2389
The Effect of Wok Size and Handle Angle on the Maximum Acceptable Weights of Wok Flipping by Male Cooks,1,222
Taking the Biscuit: The Structure of British Meals,1,1298
Inhibitory Spillover: Increased Urination Urgency Facilitates Impulse Control in Unrelated Domains,1,147
Morpho-physiological variation and phenotypicplasticity in Mexican populations of coconut (Cocos nucifera L.),0,1778
Epidemiology of reindeer parasites,1,1054
A rapid staining procedure for arbuscules of living arbuscular mycorrhizas using neutral red as acidotropic dye,0,1823
Working memory modulates neural efficiency over motor components during a novel action planning task: An EEG study,0,2852
Animal personality aligns task specialization and task proficiency in a spider society,1,509
A sloth inside the latrine,1,324
Investors prefer entrepreneurial ventures pitched by attractive men.,1,1562
The social life of donuts: Commodity and community in postwar Canada,1,177
Hippocampal Subfield Volumes in Mood Disorders,0,2853
Isoenzyme aided selection in the transfer of mildew (Podosphaera leucotricha) resistance fromMalus hupehensis to the cultivated apple,0,1909
"Chemical and Olfactory Characterization of Odorous Compounds and Their Precursors in the Parotoid Gland Secretion of the Green Tree Frog, Litoria caerulea",1,169
"Men without a sense of smell exhibit a strongly reduced number of sexual relationships, women exhibit reduced partnership security - a reanalysis of previously published data.",1,1401
Exposure to enriched environment restores the survival and differentiation of new born cells in the hippocampus and ameliorates depressive symptoms in chronically stressed rats,0,3340
Law of Urination: all mammals empty their bladders over the same duration,1,1393
Temporal Changes in Colonic Vascular Architecture and Inflammatory Mediator Levels in Animal Models of Colitis,0,2258
Benefits of Advance Oxytocin Preparation Could Extend to the Newborn,0,2178
International Study of Health Care Organization and Financing of renal services in England and Wales,0,2238
Is 'Huh?' a universal word? Conversational infrastructure and the convergent evolution of linguistic items,1,137
Legal medicine at Harvard University,1,1471
Free Walking Speeds on Stairs: Effects of Stair Gradients and Obesity of Pedestrians,1,1279
Limits to Impedance Relaying,0,1974
Shrunken head (tsantsa): a complete forensic analysis procedure,1,895
Elucidation of Chemical Compounds Responsible for Foot Malodour,1,198
Laparoscopic complete mesocolic excision for right-sided colon cancer using a cranial approach: anatomical and embryological consideration,0,2339
Why Is Mrs Thatcher Interrupted So Often?,1,1484
Transferability of SSR and RGA Markers Developed in Cynodon spp. to Zoysia spp.,0,1793
Ultralow Power Resistance Random Access Memory Device and Oxygen Accumulation Mechanism in an IndiumTin-Oxide Electrode,0,2085
Longevity of major league baseball players,1,768
Novel GATA1 mutation in residue D218 leads to macrothrombocytopenia and clinical bleeding problems.,0,2281
Detection of a novel immunoreactive endomorphin 2-like peptide in rat brain extracts,0,2694
Toward Big Data in Green City,0,2082
Discovering Interesting Holes in Data.,1,1113
A Spline Framework for Estimating the EEG Surface Laplacian Using the Euclidean Metric,0,3295
Are tool properties always processed automatically? The role of tool use context and task complexity,0,2851
Temporal coherence and attention in auditory scene analysis,0,3117
Lefties are still a little shorter,1,866
Wireless Telemetry and Cystic Fibrosis: Just the pHacts,0,2390
Doll Shoes: The Cause of Behavioural Problems?,1,1086
"Quiet eye gaze behavior of expert, and near-expert, baseball plate umpires",1,1448
Penises of the Animal Kingdom,1,200
"Advertising, Ethics and the Competitive Practice of medicine: Charles Elton Blanchard MD.",1,430
"Ion Channels, a Practical Approach",0,3390
"Influence of modern irrigation, drainage system and water management on spawning migration of mud loach, Misgurnus anguillicaudatus C.",0,1824
Egg Deposition Behavior in the Haplodiploid Sawfly Athalia rosae ruficornis Jakovlev (Hymenoptera: Symphyta: Tenthredinidae),0,1796
Duration and not strength of activation in temporo-parietal cortex positively correlates with schizotypy,0,2925
3-D Magnetostatic Using the Fast Multiple Method,0,1971
Effect of three different between-inning recovery methods on baseball pitching performance,1,731
"Hypothalamic control of energy balance: different peptides, different functions",0,2968
Remote Guidance of Untrained Turtles by Controlling Voluntary Instinct Behavior,1,298
Current Distribution in Skeletal Muscle Activated by Functional Electrical Stimulation: Image-Series Formulation and Isometric Recruitment Curve,0,2122
Analysis of Speech Under Stress Before and After OM Chant Using MATLAB 7.,1,808
Location of volatile odor sources by ghost crabOcypode quadrata (Fabricius),0,2596
The Sex Reactions of Porcupines (Erethizon d. dorsatum) Before and After Copulation.,1,1566
Ependymal cyst in the conus medullaris,0,2998
Influence of alignment of the pyramid on its beneficial effects.,1,1173
Neural correlates of the happy life: The amplitude of spontaneous low frequency fluctuations predicts subjective well-being,0,3246
Identification of new epilepsy treatments: issues in preclinical methodology.,0,3253
Non-Pathological Associational Loosening of Marlon Brando: A Sign of Hypoarousal?,1,822
"Interactive Effects of a DRD4 Polymorphism, Lead, and Sex on Executive Functions in Children",0,2712
"Effect of simulated resistance, fleeing, and use of force on standardized field sobriety testing.",1,1242
Digit Ratio (2D:4D) and Performance in Elite Rugby Players,1,1564
The CSMD1 genome-wide associated schizophrenia risk variant rs10503253 affects general cognitive ability and executive function in healthy males,0,3237
Burial of piglet carcasses in cement: a study of macroscopic and microscopic alterations on an animal model.,1,624
Ultrasound-guided breast biopsy for surgical residents: evaluation of a phantom model.,1,1446
Upstream migration mechanisms of juvenile temperate sea bass Lateolabrax japonicus in the stratified Yura River estuary,0,1719
The Decline of Public Insult in London 1660-1800.,1,1163
Electrical and contractile activities of the human rectosigmoid.,0,2261
The Relation Between Dominance and Exploratory Behavior is Context-Dependent in Wild Great Tits.,1,1641
The Effects of Serotonin on the Differentiation of Neurons Producing Vasoactive Intestinal Polypeptide in the Suprachiasmatic Nucleus of the Rat,0,3084
Development of amygdaloid cholinergic mediation of passive avoidance learning in the rat,0,3251
Global small bowel motility: assessment with dynamic MR imaging.,0,2604
Complex continuous wavelet coherence for EEG microstates detection in insight and calm meditation,0,2776
Human-Human Reliance in the Context of Automation,0,2750
"Assessment of the Effects of Municipal Sewage, Immersed Idols and Boating on the Heavy Metal and Other Elemental Pollution of Surface Water of the Eutrophic Hussainsagar Lake (Hyderabad, India)",1,1023
"Mangrove litter dynamics in La Mancha Lagoon, Veracruz, Mexico",0,1751
Miniature Crime Scenes: A Novel Use in Crime Seminars,1,292
The Accuracy of Statistical Methods in Evaluating the Insulation of EHV Systems,0,2023
Provisioning patterns in the cooperatively breeding acorn woodpecker: does feeding behaviour serve as a signal?,0,1741
Reactive eccrine syringofibroadenoma: an emerging subtype.,0,2283
Hair Length in Florida Theme Parks: An Approximation of Hair Length in the United States of America.,1,1008
Dissecting the social brain: Introducing the EmpaToM to reveal distinct neural networks and brainbehavior relations for empathy and Theory of Mind,0,3027
The Collapse of Toilets in Glasgow.,1,68
Swearing as a Response to Pain - Effect of Daily Swearing Frequency,1,25
Interesting in- and outpatient attendances at Hogwarts Infirmary and St Mungo's Hospital for magical maladies.,1,217
Fos-like immunoreactive neurons following electrical stimulation of the dorsal periaqueductal gray at freezing and escape thresholds,0,2861
Trail Marking by the Larva of the Madrone Butterfly Eucheira socialis and the Role of the Trail Pheromone in Communal Foraging Behavior,0,1911
Multiplicatively interacting point processes and applications to neural modeling,0,2784
I Lost It in the Lights: The Effects of Predictable and Variable Intermittent Vision on Unimanual Catching,1,1154
Clinical outcomes of acute myocarditis in childhood.,0,2160
Selective Responses to Approaching Objects,1,167
The segregated connectome of late-life depression: a combined cortical thickness and structural covariance analysis,0,3371
How I Became a Pirate,1,208
Kairomones and their use for management of entomophagous insects. IV. Effect of kairomones on productivity and longevity ofTrichogmmma pretiosum riley (Hymenoptera: Trichogrammatidae),0,2323
Ion beam sputter-fabrication of Bi-YIG films for magnetic photonic applications,0,2090
"Foucault Goes to the Footy: Professionalism, Performance, Prudentialism and Playstations in the Life of AFL Footballers.",1,592
50-kHz chirping (laughter?) in response to conditioned and unconditioned tickle-induced reward in rats: effects of social housing and genetic variables,1,1177
Synchronous leaf production and herbivory in juveniles of Gustavia superba,0,1721
Female encounter rates and fighting costs of males are associated with lek size in Drosophila mycetophaga,0,1864
Methods of human body odor sampling: the effect of freezing.,1,526
What's new in histochemistry and cell biology?,0,2336
Outcomes of using the internet for sexual purposes: fulfillment of sexual desires.,1,470
The Shape of Holes.,1,1351
Semiquantitative Evaluation of Prevalent Vertebral Deformities in Men and their Relationship with Osteoporosis: The MINOS Study,0,2170
"The gender warrior: Reformed batterers on abuse, treatment, and change",0,2812
How baseball players prepare to bat: tactical knowledge as a mediator of expert performance in baseball,1,1532
Wrapper Influence on the Perception of Freshness in Bread.,1,929
Factors regulating annual mating success and reproductive success in spotted sandpipers (Actitis macularia),0,1897
Rhythmic Alpha-Activity Generators in the Human EEG,0,2722
Borborygmi as Markers of Psychic Work During the Analytic Session. A Contribution to Freud's Experience of Satisfaction and to Bion's Idea About the Digestive Model for the Thinking Apparatus.,1,1620
Sudden Whitening of the Hair: An Historical Fiction?,1,1470
"Optimal Wavelet Selection For Analyzing Sanskrit Divine Sound ""OM"".",1,1142
Incremental sparse Bayesian ordinal regression,0,2935
"Deep-sea glass sponges (Hexactinellida) from polymetallic nodule fields in the Clarion-Clipperton Fracture Zone (CCFZ), northeastern Pacific: Part II-Hexasterophora",0,1914
Modulation of pain by emotional sounds: a laser-evoked potential study.,1,957
Hot air?,1,1489
Gorillas in our midst: sustained inattentional blindness for dynamic events,1,26
The cheater's high: the unexpected affective benefits of unethical behavior.,1,1135
"Letter by Stocker and Maghzal regarding article, ""Mitochondrial DNA damage can promote atherosclerosis independently of reactive oxygen species through effects on smooth muscle cells and monocytes and correlates with higher-risk plaques in humans"".",0,2198
Colonic Gas Explosion: Is a Fire Extinguisher Necessary?,1,926
"Infection, Incest, and Iniquity: Investigating the Neural Correlates of Disgust and Morality",1,1553
Real and Imagined Body Movement Primes Metaphor Comprehension,0,2745
Social change and health law: the court as can-opener; the legislature as soup,1,844
"He Dies, He Scores: Evidence That Reminders of Death Motivate Improved Performance in Basketball",1,1646
Voxel-based gray and white matter morphometry correlates of hallucinations in schizophrenia: The superior temporal gyrus does not stand alone,0,2938
Examining the promise of HIV elimination by 'test and treat' in hyperendemic settings.,0,2647
Serotonergic Involvement in the Backward Tumbling Response of the Parlor Tumbler Pigeon,1,1021
Extracorporeal photochemotherapy for the treatment of steroid-resistant chronic GVHD.,0,2188
Facial Expression and Vocal Pitch Height: Evidence of an Intermodal Association,1,750
Postural responses explored through classical conditioning,0,3053
Acute and long-term efficacy and safety of sildenafil for the treatment of chronic thromboembolic pulmonary hypertension in a heart transplant recipient.,0,2372
That Gunk on Your Car,1,181
Voodoo Barbie and the dental office.,1,1273
Insulin-mediated vasodilation and forearm plethysmography: physiology not pharmacology,0,2499
EPA California Notify Volkswagen of Clean Air Act Violations,1,1435
The face of schadenfreude: Differentiation of joy and schadenfreude by electromyography.,1,608
Noradrenergic stimulation and motor performance: Differential effects of reboxetine on movement kinematics and visuomotor abilities in healthy human subjects,0,3092
Path Model of the Criminal Achievement Process,1,1353
Determination of Babesia microti seroprevalence in blood donor populations using an investigational enzyme immunoassay,0,2345
island biogeography of Day Geckos (Phelsuma) in the Indian Ocean,0,1905
"Distribution and some traits of biology of Lycodes tanakae (Perciformes: Zoarcidae) in Primor""e waters (Sea of Japan)",0,1900
Intelligence: Maze-Solving by an Amoeboid Organism,1,95
Why the Unskilled Are Unaware: Further Explorations of (Absent) Self-insight among the Incompetent,1,771
"Impression of Characters in the Japanese Magical Girl Anime Metaseries, ""Pretty Cure""",1,638
Cuttlefish use visual cues to control three-dimensional skin papillae for camouflage.,1,1305
Restorative restproctectomy as single-port surgery through the ostomy site in a three-stage procedure,0,2335
Preventing VTE in Outpatients With Cancer,0,2537
"Entstehung, Entwicklung und Erfolge des Kompetenznetzes Akute und Chronische Leukämien (KNL)",0,2493
Historiography for the New Millennium: Adventures in Accounting and Management,1,1209
Which Feels Heavier - A Pound of Lead or a Pound of Feathers? A Potential Perceptual Basis of a Cognitive Riddle.,1,1396
"Insect aquaplaning: Nepenthes pitcher plants capture prey with the peristome, a fully wettable water-lubricated anisotropic surface.",1,1579
A Bed Ecosystem.,1,1199
Gauge Theory of the Falling Cat.,1,276
Projections to lateral vestibular nucleus from cerebellar climbing fiber zones,0,2855
Mock jurors' perceptions of facial hair on criminal offenders.,1,1153
Effects of Garlic Bread on Family Interactions.,1,1207
Frequency Analysis of PWM Inverters With Dead-Time for Arbitrary Modulating Signals,0,2081
Incorrect implementations of the Floyd Warshall algorithm give correct solutions after three repeats,1,1105
Do women prefer more complex music around ovulation?,1,308
"Neuroprotective effect of rasagiline, a monoamine oxidase-B inhibitor, on spontaneous cell degeneration in a rat model",0,2819
A Performance Limit of TOA-Based Location-Aware Wireless Networks With Ranging Outliers,0,2060
Whiskey barrel explosions: a newly discovered danger.,1,873
Slowness as a Proxy for Temporal Predictability: An Empirical Comparison,0,3116
Fetal Facial Expression in Response to Intravaginal Music Emission,1,87
"Continuing debates on direct social perception: Some notes on Gallagher""s analysis of ""the new hybrids""",0,2827
Imaging the effects of genetic polymorphisms on radioligand binding in the living human brain: A review on genetic neuroreceptor imaging of monoaminergic systems in psychiatry,0,3109
The premotor region essential for rapid vertical eye movements shows early involvement in Alzheimer's disease-related cytoskeletal pathology,0,2754
Age-related relative volume preservation of the dominant hand cortical region,0,3131
Activity of lumbar interneurons during fictitious locomotion in thalamic cats,0,3114
L-DOPA inhibits excitatory synaptic transmission in the rat nucleus tractus solitarius through release of dopamine,0,2831
Beer classification by means of a potentiometric electronic tongue.,1,1436
Baseline results of the first malaria indicator survey in Iran at household level,0,2611
Factors Involved in the Ejection of Milk.,1,210
The effect of age and Alzheimer's disease on pyramidal neuron density in the individual fields of the hippocampal formation,0,3221
The eyes have it: the role of attention in cognitive reappraisal of social stimuli.,0,2788
