,sentence,label,idx
2439,You know I hate it when you squirt me in the eye!,1,1049
2440,I'm going to finish this sausage....yummy.,1,618
2441,Hey we need some soccer balls.,1,1336
2442,"Wow, why do you only have one hand on there? Is it not big enough for both of them?",1,63
2443,was going to a Harry Potter convention since I love the books so much,0,3040
2444,got our yearbooks for school,0,1769
2445,Push in and pull out slowly,1,1274
2446,boyfriend was really stressed about a guy he works with being a jerk,0,1061
2447,Push it in harder!,1,3828
2448,"Oh I don't want to do this one, it's too long.",1,2883
2449,have been stuck in the bathroom,0,1318
2450,boyfriend admitted that he'd like to dress me in a squirrel suit and chase me through the forest,0,3247
2451,was going on a dinner date with a girl I had just met,0,1566
2452,"I worked the drive-through at Wendy's, the hottest girl from my math class pulled up to the window",0,3205
2453,was at the movies with my mom and dad and the preview to my My Sisters Keeper came on,0,1849
2454,family threw me a surprise party,0,1657
2455,"Nope that does go in there. No, not in there either. Keep trying Charles, you can do it!",1,671
2456,spending the night hanging out with a beautiful girl we start to walk back to my place,0,2742
2457,went out on my first date in 2 months,0,1230
2458,Let's just do this one orally because it will gradually get harder as we go on.,1,3388
2459,performed in my school play,0,3233
2460,Hey can I use your Ipad?,1,2526
2461,"I love it so much! Look, it's pink on the inside!",1,2287
2462,Could you whip it out for me?,1,2828
2463,"I don't want to suck on this anymore, but since I don't have anywhere else to put it, I guess I might as well just put it back in my mouth, at least it still tastes good.",1,3713
2464,husband found the box my morning after pill came in,0,1079
2465,woke up from a nap on my new bed to see my phone lit up with new texts,0,1896
2466,found a box of birthday candles sitting on the coffee table,0,3214
2467,I'm trying to angle it just right so I get more juices.,1,2868
2468,girlfriend broke up with me,0,1101
2469,"was fooling around a bit with my girlfriend while cooking dinner when she said, Don't get too excited, I want to watch The Princess and the Frog tonight",0,147
2470,"was working at a grocery store when a couple of my co-workers called a code pink in aisle 22, which means there was an attractive woman in that aisle",0,2754
2471," i spit that out, usually i swallow that sh*it",1,2663
2472,Stop shoving it into me! There's already one in there!,1,3372
2473,Just stick it in the hole.,1,3097
2474,"That just kind of squirted out there, didn't it!",1,229
2475,"girlfriend and my parents staged an intervention, and have asked me to go to rehab",0,387
2476,windows on my car were frozen,0,3074
2477,This is really hard to swallow.,1,1689
2478,parents were out so I invited my girlfriend over,0,1924
2479,I don't know if my throat can take anymore. It was hard enough to make it the whole 10 minutes.,1,3015
2480,"It doesn't matter what color they are, they all taste the same.",1,3284
2481,How do you get it off?,1,2043
2482,boyfriend said he wants a Hello Kitty wedding,0,940
2483,fell asleep in class,0,171
2484,Whoa I didnt know it would come out that fast.,1,1961
2485,was having sex with a girl when her parents decided to come home early,0,283
2486,got hypnotized at my school's variety show,0,3231
2487,"Wow! That's a deep, dark crack down there!",1,134
2488,got mugged by someone wearing a bear suit,0,2389
2489,girlfriend sent me a naked picture of herself and I wish she hadn't,0,2296
2490,"boss screamed at me for almost an hour because, apparently, I hurt my coworker's feelings when I stopped speaking to her after finding out that she was sleeping with my boyfriend",0,2676
2491,visited home,0,558
2492,"It's so awkward, I hate how he always tries to have a conversation with me while he's in my mouth.",1,917
2493,"went to meet the girl I'd been talking to online for a while, and fallen in love with",0,383
2494,realized how much I hate my apartment,0,1259
2495,it only works if it's wet,1,687
2496,"went to write Happy Bday, I Love You on my girlfriend's car windows to surprise her when she woke up",0,1039
2497,"had to take a leak, so I went into a porta-john",0,2792
2498,...there's one in the front and one in the back.,1,3722
2499,boyfriend left me for my step-sister,0,2173
2500,was at Target with my mom and we finished purchasing our items,0,848
2501,"an effort to seduce my husband, I laid in bed caressing myself",0,581
2502,mum grounded me for going to my boyfriend's house instead of the library,0,1967
2503,ex-boyfriend and his new girlfriend bumped into me at McDonald's,0,1212
2504,dad told me he has been dating my boyfriend's mom while I was away at college,0,1871
2505,I'll have a 12 inch Italian.,1,3639
2506,"Ok, do you want to suck first or should I?",1,3348
2507,"women came into my work and one was wearing a shirt with a rainbow that said, We are everywhere",0,102
2508,"boyfriend picked me up to come spend the night at his house, and on the way he started pulling over to get some condoms",0,2029
2509,found out my little sister was a stripper,0,2534
2510,sparred for Tae Kwon Do.,0,2279
2511,doctor told me to buy some KY Jelly and a dildo to help loosen me up so sex isn't so painful,0,2356
2512,boyfriend was going down on me,0,2009
2513,"It's very sensitive, use your finger.",1,1665
2514,boyfriend of six months said he wanted to take our relationship one step further,0,3812
2515,learned my 40 year old father is marrying a girl barely a year and a half older than me,0,641
2516,was cashier at work,0,372
2517,What happens if they don't grow?,1,2582
2518,"Oh, I thought it would be longer.",1,750
2519,wife got the flu.,0,562
2520,"boyfriend of five years gave me the silent treatment, refusing to talk to me or do anything more than glare at me during the entire three hour drive we took this morning",0,3470
2521,That's beautiful too... with the big balls.,1,3148
2522,who wants to be the giver this time? and who wants to be the receiver?,1,1196
2523,I'm really getting tired of having this thing in my mouth.,1,411
2524,found out that my sister who is 16 years older than me is actually my biological mother,0,3858
2525,11 year old brother walked in on me sitting on my boyfriend's ass and giving him a back massage,0,3810
2526,it is the same but you have to suck instead of blow,1,2139
2527,Every time you come in my room you make a mess.,1,448
2528,tried to prove to my dad that he snores by secretly putting a tape recorder under his bed,0,2401
2529,do you know how much it sucks to wake up to a vibrator every day?!,1,3748
2530,Do we have to stay on top of you the entire night?,1,2580
2531,tried to take off my girlfriend's bra,0,2733
2532,It's too big! I can't put two hands around it!,1,674
2533,"woman came to my counter and ordered 12 donuts, I said OK sure, a dozen donuts",0,2674
2534,was in the basement at my grandma's house,0,106
2535,Put it back in!,1,2898
2536,"Ouh, that's a honker. ...Yeah, wow you've really got a honker.",1,1378
2537,Damn I forgot to put the laundry detergent in.,1,2950
2538,boyfriend of 3 months and I were in the middle of a heavy make-out session when his cell rang,0,2830
2539,Do you like salty nuts? Ive got plenty here in my hand,1,912
2540,Just stuff the damn thing in your mouth and swallow.,1,2685
2541,"thought it would be funny to sneak up behind my cat and scare it with a loud boo! The cat responded by jumping up, and running across my apartment, which would have been fine, except for the fact she left a trail of liquid shit everywhere she went",0,3549
2542,"dressed up, went over to my boyfriend and told him he could do anything he wanted",0,2237
2543,It's hard to suck,1,3651
2544,"saw my first boobs ever, at 18, volunteering at a retirement home",0,1919
2545,"bought my cat a nice big bag of expensive anti-hairball catfood, so she'd stop puking hairballs on my things",0,3161
2546,was out with my friend,0,947
2547,found out that my parents are first cousins,0,3022
2548,boyfriend was making salsa and got jalepeno juice all over his mouth,0,3508
2549,"Bitch, you better not pull out",1,2038
2550,was fooling around with my girlfriend for the first time,0,1875
2551,called a suicide prevention hotline,0,3313
2552,I can blow good!,1,966
2553,But it doesn't feel that long.,1,2743
2554,Wait how many fingers do I use for this?,1,3398
2555,picked up my friend's new kitten so enthusiastically I scared it and it shat all over me,0,1069
2556,friend was complaining about how fat she was,0,1246
2557,boyfriend and his parents met my family,0,432
2558,I was waiting to take a dump in a gas station restroom,0,3444
2559,"It's so big, look at all the white stuff coming out",1,3849
2560,"ewww its all dirty, i dont wanna lick that",1,579
2561,and my boyfriend were fooling around on my bed when things started to get heated,0,3677
2562,"woke up with really dry, chapped lips",0,2705
2563,was looking at my friend's dad's Facebook pictures because he recently posted a status update,0,2703
2564,was bored at my job at Home Depot,0,1359
2565,it was little but it went deep.,1,3349
2566,"was cutting a bagel, only to slice the back of my hand with the knife",0,1520
2567,was taking off my underwear to change into fresh clothes,0,744
2568,toddler peed in his potty for the first time,0,285
2569,learned that removing your boyfriends boxers with your teeth is waaaay less sexy when you accidentally bite a chunk of his pubes and yank them out in the process,0,3852
2570,So what level are you going on?,1,628
2571,How do you do this?!,1,500
2572,"suburban, white boyfriend of two years told me he wanted to tell me something serious",0,126
2573,was home alone while my mom went out to dinner,0,2692
2574,got up the nerve to text the girl I've had a crush on to ask her on a date,0,2468
2575,"ask a boy I really liked to my school's turnabout dance, I gave him a box full of 10 cupcakes that spelled out T-U-R-N-A-B-O-U-T-?",0,2480
2576,I want to do some laundry.,1,1431
2577,had a very intense sexual dream that made me come and left me panting when I woke up,0,3904
2578,my delight I discover that there is security camera in the storage room at my work,0,1092
2579,Dig deeper! Finish hard!,1,3335
2580,"That was easy, I didn't even have to bang it.",1,1902
2581,ten year old son realized something,0,2490
2582,Now that's some good fingering.,1,380
2583,had my cigs tucked into my waistband because my shorts didn't have pockets,0,1728
2584,The hole is not big enough.,1,2775
2585,boyfriend and I had sex for the first time.,0,3754
2586,You're sticking it in the wrong hole!,1,6
2587,woke up with my girl laying next to me in bed,0,261
2588,"Its longer then I'm used to, but I handled it okay.",1,3831
2589,"It's so fun to squeeze, and hold, and play with. And! It smells good! I never thought I would find such perfection!",1,417
2590,got dumped because I was on my period,0,1444
2591,it's a white anaconda!,1,2586
2592,were having a family get together at my house,0,2920
2593,had my first kiss standing in front of my front door,0,1669
2594,had a stressful day at work and decided to go in the jacuzzi,0,2849
2595,"You have to make me come again tomorrow, but I'll probably just sit around and watch you do all of the work.",1,3024
2596,I'm so glad you made me come.,1,105
2597,was shaving off my beard for the first time in a very long time,0,1347
2598,husband and I were having sex in the shower while our 5-year old was sleeping,0,602
2599,hey stop putting your finger in there!,1,2153
2600,tampon string was hanging from my bathing suit,0,2371
2601,boyfriend of 4 years proposed to me,0,3243
2602,was rejected by a girl when she told me she is not ready to date,0,7
2603,friend said he'd give me 20 bucks if I would ask out the ugliest girl in school,0,160
2604,was hooking up with a guy I just met,0,274
2605,friends and I decided to compare dick sizes one by one,0,2757
2606,No I know they're just going to force it down my throat.,1,680
2607,brother and I were going to give our parents their anniversary gift which cost us over $3000,0,2013
2608,There's too much meat in my taco!,1,2644
2609,"eating dinner with my family, I found out my boyfriend recorded me screaming while having sex with him on my phone, and set it as my ring tone on high volume",0,1132
2610,saw a lesbian couple walking through the mall,0,3044
2611," you wanna get it right the first time, you don't wanna have to keep putting your cargo in and out and in and out cause something might break",1,2549
2612,"You're really shoving it in, aren't you?",1,2760
2613,"This is so easy, I could be in this position for hours.",1,2990
2614,had sex with this guy who I like very much,0,3279
2615,toilet at my apartment still hasn't been fixed,0,934
2616,"hey man, you making my holes bigger?",1,496
2617,"It only takes the skinny ones too, every time I try putting a bigger one in that tiny hole, the entire thing gets jammed!",1,1310
2618,"It's too big, it's too wide, it's too strong, it won't fit, It's too much, it's too tough",1,365
2619,girlfriend broke up with me,0,2223
2620,finally found out that someone had stolen my debit card and maxed it out,0,2172
2621,Why do they stick it in so far?,1,1265
2622,400 pound roommate brought home a 400 pound guy,0,3755
2623,He would make a terrible father because as soon as it came close to the end he would just pull out.,1,3386
2624,guy asked for my number,0,2451
2625,got home and threw my phone onto my bed as usual,0,2200
2626,Now I'm all wet.,1,2637
2627,wow you stretched me so good.,1,173
2628,was at my girlfriends house with just me and her,0,1612
2629,it was so much bigger than I expected!,1,3733
2630,I'll start slow and increase my performance.,1,3180
2631,make sure you wash your hands after handling those sweaty balls.,1,1357
2632,mom taught my boyfriend of 2 weeks how to put on a condom,0,2915
2633,"Huh, I've tried sticking things in there before, but nothing ever worked.",1,3559
2634,met my boyfriend's very strict and traditional Korean parents,0,3530
2635,"Ahhh! It's in me! OMG, it's so big! It hurts, get it out!",1,1108
2636,"O.K. guys, this is as hard as I can make it.",1,1191
2637,Push it in slowly.,1,1897
2638,It tastes better than it smells,1,2706
2639,"This is so hard, it won't fit in!",1,2690
2640,decided to visit my girlfriend who lives 20 hours away,0,3131
2641,was running down the hallway when a door opens and hits me right on the face,0,3405
2642,I'm too tired to get that off with my hand.,1,3630
2643,Wtf? You know I like the short fat ones!,1,3300
2644,You took it out way to early and im sooooo wet! Put it back in and don't get it everywhere!,1,3642
2645,was shopping for my little sister's birthday,0,2700
2646,It was really big and uncomfortable in my mouth,1,907
2647,girlfriend of 8 years dumped me,0,3056
2648,"I like them hard, ",1,3406
2649,told my parents that I wanted a little brother,0,2969
2650,"OW, why am I always the one taking balls to the face?!",1,2361
2651,was walking around the park with my wife,0,830
2652,whole family was sitting in the kitchen,0,480
2653,"a joke, I hid under my parents' bed, hoping to scare them when they came home",0,26
2654,Well at least we'll both go down together!,1,792
2655,decided to call my wife while she was having a private lunch with my parents,0,3211
2656,drunk dude broke into my house while my parents were out,0,630
2657,was on the bus going to formal for my sorority,0,3663
2658,"Just stick that wherever it fits, there's gotta be a big enough hole somewhere.",1,2366
2659,was on the phone with a prospective blind date,0,3588
2660,"It's too small, it keeps sliding out of place!",1,3763
2661,"found for the first time in class, and literally laughed out loud in the middle of the lecture in front of 200 classmates",0,3934
2662,had my first job interview and didn't have much of an appetite because of the nerves,0,1545
2663,called Tech Support because the computer program wouldn't let me open files for my online classes,0,1991
2664,what am i sitting on,1,1541
2665,"Woah, yours is a long one!",1,1542
2666,"Damnit, old man! I wish you'd pulled out 2 minutes sooner!",1,2587
2667,Holy moly! Six inches?! That's insane!,1,3871
2668,"Burger King, I had to go to the bathroom",0,3169
2669, I think i need a big black one.,1,2925
2670,"was making out with my boyfriend, when he suddenly stopped and looked at me",0,79
2671,"Wow, dude, your hole is so big compared to mine!",1,852
2672,"Come on, just get it in the hole! Its not even that hard!",1,1354
2673,was camping,0,375
2674,Everytime I take it out this stuff gets all over my mouth,1,2781
2675,realized that I'll have to explain to my child that mommy and daddy met on World of Warcraft,0,3878
2676,had to take a dump,0,2851
2677,I need more wood.,1,1458
2678,went to my girlfriend's Catholic all girls high school to ask her to prom by decorating her car,0,1601
2679,The stuff comes out no matter where you squeeze it.,1,3071
2680,It looks better when its all wet.,1,2528
2681,"was at work, when I got bored and started spinning around in my chair for a little fun",0,1977
2682,cute co-worker asked if he could use my computer,0,1984
2683,found out that the girl I broke up with 6 months ago just had a baby,0,3435
2684,walked into the bathroom and found my sister cleaning her vibrator,0,1718
2685,"I yanked on it really hard, but it wouldn't go up.",1,1813
2686,lied to the treadmill about my weight,0,1256
2687,boyfriend found out I have OCD,0,2765
2688,was having sex with my girlfriend,0,338
2689,met with a friend who had gained some weight since I saw him last,0,3433
2690,"older brother told me that no matter how fast you run at automatic sliding doors, they'll open in time",0,2672
2691,I squeezed one of them too hard and it went up my nose.,1,1974
2692,was at a mall,0,2665
2693,"I just kept shaking it, and shaking it,and I even pulled, but it just wouldn't shuffle.",1,2651
2694,This is going to be a big one! Here it comes!,1,473
2695,girlfriend and I walked to her couch while kissing with our eyes closed,0,2971
2696,to-go bag,1,2961
2697,Its not too hard. You just have to put it in the right place.,1,3571
2698,emailed my boyfriend from work,0,3913
2699,You're gonna have to play with getting your hole wide enough.,1,2607
2700,was sitting in Science class and to my surprise I felt my pants suddenly becoming warm and wet,0,925
2701,"Oh yeah, I love some meat in the morning.",1,2850
2702,You really need to learn how to screw better.,1,511
2703,It's times like these where i wish my mouth was bigger.,1,3394
2704,took the bus to work and a sweet old lady got on after me and sat next to me,0,3256
2705,Oh my god it's too much i can barely swallow.,1,1570
2706,overheard my boyfriend of two years tell his friend he was going to pop the question,0,3939
2707,I'm tired and irritated of being in the same position!,1,289
2708,I just can't wait to get that 6 inch in my mouth!,1,638
2709,"I'm not good at this, it's too hard to blow.",1,1820
2710,was walking along the street and passed a young couple,0,3006
2711,"Oops, sorry, I swallowed",1,1518
2712,"Watch, I'm gonna put it in that little slit.",1,2148
2713,"son said, Mommy, sometimes my pee-pee goes up like a stick",0,2985
2714,Dick.,1,451
2715,was helping my friend with her little sister's birthday party,0,3455
2716,"Here you hold it, and i'll slip it in, ok?",1,1398
2717,went to get a condom because my boyfriend and I were going to have sex for the first time,0,2496
2718,How do you get that thing in the hole?,1,2221
2719,was taking a nap,0,2372
2720,I love it when black guys go deep.,1,1073
2721,Let me pull out so you can get in.,1,1809
2722,put my old kitchen table at the end of my driveway with a free sign on it,0,371
2723,"It's not longer, it's just harder",1,399
2724,It wasn't hard but it was in so it still counts!,1,868
2725,was my little girl's birthday and her grandparents came over to celebrate,0,3531
2726,Do you have a sec?,1,709
2727,I'm just going to do this quick and dirty.,1,2736
2728,was eating lunch naked at my home watching porn on the big screen,0,746
2729,Is it hard to blow?,1,1423
2730,"You can't just go in and pull out. You gotta stay there for a while. Also, keep it steady, nothing is worse than shaking. You may think you are doing a good job, but people don't like it.",1,2050
2731,I can't imagine what it would be like to be on the receiving end of that thing.,1,758
2732,was at a local chinese restaurant with two of my friends,0,3492
2733,was sitting beside this cute guy on a bench,0,3312
2734,got an electric razor and a lesson from my dad on how to shave my mustache and chin,0,2208
2735,Wow these are the two hardest balls I've felt all day.,1,157
2736,make sure to lick your reeds to keep them nice and wet.,1,3813
2737,"When it's finished, where does it come out from?",1,1947
2738,"oh, two guys are coming, this is going to be a real treat.",1,1171
2739,squeeze it hard..massage it...pull it till all the color comes out...yes it can get a little dirty,1,546
2740,received a text message from my favorite sister saying Great news! The technology in condoms has improved so much that they ensure that accidents like you won't ever happen again! Today's my birthday,0,1434
2741,went up to a secluded mountain my boyfriend took me to for our first date,0,2425
2742,was driving with my dog,0,2892
2743,"It's wide open for you, just the way you like it!",1,227
2744,"watching TV, I danced, sang along, and helped Dora the Explorer get to her Grandmother's house",0,2103
2745,"Dammit, it got stuck again!!",1,238
2746,told my friend how I liked this girl but was too scared to ask her out,0,3050
2747,boyfriend kept trying to convince me to do anal with him,0,3876
2748,of the 4 stalls were occupied in the rest room,0,71
2749,was in the supermarket and I see this little boy trying to reach for something on the top shelf,0,1547
2750,"I got into an elevator, I spotted a little old lady hobbling desperately to get on",0,1670
2751,"a never-ending dinner with really boring friends, I faked being tired and told my husband â€œLetâ€™s go honey, we have a long way to drive homeâ€",0,1252
2752,"It hurts like hell! Pull it out, Pull it out!",1,740
2753,was walking around in the mall when I dropped my purse,0,2509
2754,was having sex with this girl I met in stats class when my roommate walked in,0,909
2755,"saw my ex-boyfriend at the mall, kissing another man",0,2948
2756,Open wide so I can stick it good in there,1,1634
2757,boyfriend and parents went out to dinner,0,21
2758,family and I were at a restaurant,0,2399
2759,"Well yeah, big things are more fun.",1,114
2760,I can't it's too tight!,1,3897
2761,went on a blind date with a guy who talked about himself in the 3rd person,0,1449
2762,"High five, you made it in!",1,1992
2763,"headphones were broken, so I fixed them with super glue",0,2809
2764,"math class, I had the urge to fart",0,1063
2765,went to the pharmacy to purchase a brace for my sprained wrist,0,603
2766,was at the waterpark,0,455
2767,woke up after drunkenly hooking up with a girl who was really into Twilight,0,472
2768,mom's will was read to the rest of the family,0,3640
2769,elevator got stuck in between floor 4 and 5 at my doctors office,0,2635
2770,was on my way home from a friends house,0,3440
2771,carved a pumpkin for Halloween,0,2947
2772,had drunk sex with a girl that I barely know,0,3092
2773,realized my new kitten is the spawn of the devil,0,1012
2774,You really need to be in the mood for it or it just leaves you feeling unsatisfied.,1,2177
2775,"Haha, my hole got super big.",1,1682
2776,cat managed to lock my dad and me outside of our house,0,431
2777,Is it gonna hurt?,1,220
2778,"i can't play with this anymore, I'm all cocked out",1,2816
2779,"Give me the thingy, I know how to work it,I'll just stick it in.",1,3489
2780,received a diamond ring in Mafia Wars (a facebook app) from my boyfriend of 3 years,0,2508
2781,I keep sucking but it's not coming!,1,3371
2782,"woman got out of a car to scream at me as I was walking with the kids I babysit, demanding to know where I was taking her children",0,2213
2783,heard the sound of footsteps in the basement,0,1391
2784,Yes! It's finally in!,1,2891
2785,went swimming,0,3870
2786,asked my boyfriend why he dates me,0,3535
2787,i like sucking all the flavor out till it turns white.,1,1362
2788,babysat my neighbour's spoilt bratty twins,0,2310
2789,was singing to my cat and she reached up and put her paw over my mouth,0,648
2790,was told I sound like a seal barking when I orgasm.,0,985
2791,"Dad, it's not going in",1,3055
2792,"was the only one in an elevator when an attractive girl came in, talking on her phone",0,2664
2793,did some math,0,572
2794,I'm getting it wet first so it won't hurt!,1,1926
2795,"working the register, a well dressed man around 6'3 came in and placed an order",0,2897
2796,its packed in too tight I cant get it out,1,1591
2797,I wanted cherry,1,3298
2798,"oops, I think my tailpipe just got stuffed.",1,72
2799,had my first appearance in a court as an attorney,0,675
2800,Will you two stop playing so dirty! You just keep wacking each other over and over. Obviously it's not doing anything.,1,153
2801,"He gets so deep. Nobody's ever been that far inside, and it feels so good to just release it all for him!",1,1332
2802,that was the worst seven seconds of my life.,1,2773
2803,Ugh! I keep sucking and sucking and sucking as hard as I can but nothing is coming out!,1,3360
2804,was telling my mother about my earrings hurting my ears,0,1626
2805, Jaysus u ripped the shit outa that hole!,1,172
2806,"I didn't know if I was supposed to chew it, but it just busted all in my mouth! Now it tastes to bad to swallow.",1,2567
2807,was nude modeling for the first time for a life art class,0,1072
2808,"heard my boyfriend of 3 months talking with his friend, not knowing I could hear them",0,312
2809,got an Enlarge your penis email for the millionth time,0,2650
2810,It won't go in! Either it's too big or the hole is too small!,1,223
2811,asked my boyfriend of almost ten months who his top five women to have it off with would be,0,1711
2812,"need to find a way to explain to my 5, 7 and 12 year old kids their uncle wants to become their aunt",0,3017
2813,"sleeping over at my girlfriend's house for the first time, I got up to go to the bathroom",0,3747
2814,"Oops, sorry, I swallowed.",1,1970
2815,Oh please don't pull out before I get there.,1,3266
2816,YOU DID IT TOO HARD!,1,887
2817,got pulled over heading home from college,0,3864
2818,I was lying on my back in bed playing with it and it exploded in my face.,1,3012
2819,finally got a chance to try out my vibrator,0,1190
2820,decided to lay out topless in my fenced-in backyard,0,1488
2821,went to the store with my 4 1/2 year old daughter,0,1399
2822,went to a funeral for my coworker's father,0,2927
2823,Oh my gosh! Does all that have to fit in there?!?,1,986
2824,"Alright, I'm going to need one of you manly men to put some wood in for me.",1,2433
2825,finally removed my car insurance after realizing it costs too much money,0,1489
2826,Eww! What is that nasty white stuff?!,1,1848
2827,boyfriend and I decided to have sex for the first time,0,470
2828,lied when my therapist asked why I preferred Tuesday morning appointments,0,2345
2829,was having sex with my girlfriend of nine months when she gets a phone call and decides to answer it,0,2275
2830,people could stick things in there and jiggle them around and it could ruin the whole system.,1,1915
2831,was in the car hooking up with my boyfriend,0,2907
2832,"This is a long and hard one, so ride it the hardest and fastest you can.",1,3522
2833,found out that because of my high blood pressure I can't have sex for one month,0,3716
2834,was at IKEA with my parents,0,406
2835," That's huge, I bet it hurt!",1,382
2836,mother called me downstairs to give me what I assumed was going to be The Talk (About four years too late),0,2439
2837,"Oh no, it's leaking white stuff.",1,2570
2838,was at the mall in a store looking at movie posters,0,379
2839,was baking cookies,0,577
2840,Three will do me... I had six once and couldn't walk.,1,719
2841,"accidentally walked in on my girlfriend masturbating so I said to her, Need a hand with that? to which she replied I'm doing fine here on my own, don't ruin it",0,839
2842,"18 inches puts it here, we're gonna have to go in a little farther.",1,1953
2843,It's not gonna fit. It's so big & the hole is so small.,1,956
2844,put it in mine and see if it works,1,774
2845,took my two-year-old daughter swimming,0,243
2846,at a local bar,0,1622
2847,boss walked in my office to see me busy making a little Post-it dress for my pen,0,2888
2848,"I can't get it to go in, I don't know what to do.",1,1684
2849,"I was substitute teaching a middle school class, a boy, named Chris, refused to get in the boy's line for the bathroom",0,1860
2850,"teaching swim lessons, a boy was holding a noodle and claimed it was his fishing rod",0,3866
2851,I just can't believe that huge thing explodes 8 to 12 times every day!,1,2670
2852,was in a public restroom taking a dump,0,2623
2853,"Yeah, you know I have the biggest mouth in the whole school.",1,1215
2854,how long do we keep it there.,1,1722
2855,was at the mall with my mom,0,2251
2856,I guess I was so excited that I just couldn't wait to get it in my mouth. Remind me never to put something so big and... hard in my mouth again. It really tore it up.,1,918
2857,It's sooo cute when you nibble it softly like that!,1,959
2858,"it hurts, but its a good hurt.",1,3103
2859,in a public restroom I could hear a guy having his way with his hand,0,697
2860,TWSS,1,2911
2861,you didn't put it in far enough.,1,1123
2862,"I was talking my three year old daughter home from daycare, she asked where her daddy was",0,1131
2863,All he does is sit there and rub his tin sword all day long.,1,1450
2864,boss forgot her meeting with an official from the military base and called to ask me to handle it,0,776
2865,boss fired me because he said I was spending too much time surfing the internet,0,2678
2866,got fired from the job I'd had for eleven years for going onto Facebook while on the clock,0,2881
2867,noticed I have to lift up my fat to see my penis,0,1709
2868,this is the longest problem ever!,1,3125
2869,request-off,1,1307
2870,"Whoa, he pulled out without warning!",1,2110
2871,I liked the big balls better.,1,2316
2872,was working out out at the gym doing squats,0,1787
2873,was having sex with my boyfriend,0,3441
2874,"Honey, do you want pink or brown?",1,2450
2875,tried for the first time putting a condom on my boyfriend using my mouth,0,695
2876,"It felt like it was 8 and it was really 6, and it is so dark!",1,647
2877,It's hard to do it standing up.,1,52
2878,parents decided to visit me,0,3207
2879,"I dont know what that hole is for, I've never had to stick anything in there",1,2928
2880,"Yeah, it's gonna be never ending. The company is fine. It's my butt that can't take it.",1,2568
2881,I got married,0,2718
2882,I HATE it! He just came out of nowhere!,1,3946
2883,got my lip pierced,0,3462
2884,"be careful, it's all wet and slippery.",1,732
2885,i tried to straddle it but it was too big.,1,3203
2886,was babysitting a 4 year-old with a speech impediment,0,1119
2887,April fools I decided to set off the smoke detectors in my friends apartment while he was sleeping and saran wrap the outside of his bedroom doorway so he would smack into it,0,872
2888,"Alright Justin, what am I doing wrong here, help me out cause it shouldn't take this long.",1,607
2889,my first day at school,0,3052
2890,"I will turn it all on, you put it in, and ill do all the work",1,1094
2891,"it's too big, I can't receive it.",1,2498
2892,I like it both ways.,1,3873
2893,Wow! It's so much better when you do it faster!,1,3432
2894,"Dude, I squeezed it and it shot up into the air and landed on my face!",1,772
2895,"Alright, I will try my hardest to come.",1,381
2896,was at a bar,0,1743
2897,You don't know what it's like to have these things hanging in your face all the time!,1,116
2898,"caught some perverts sitting in a car in front of my house, spying on my neighbors",0,240
2899,"Wow, this thing is longer than I thought it was. We could jump rope with it!",1,1911
2900,32 inches is too big for the bedroom.,1,2350
2901,It didn't fit in mine either but I just stuck it in.,1,366
2902,"watching The Many Adventures of Winnie-the-Pooh with my 5 year old, I realized why the kangaroo's name is Kanga, and why her son's name is Roo",0,2523
2903,found out that I'm pregnant,0,1478
2904,"went out to dinner to a family restaurant, and I was wearing a skirt since it's so warm out",0,942
2905,was in the car with my friends,0,3610
2906,Oh look it finally came up!,1,1785
2907,"This one looks like a smally one, but a fun one.",1,2805
2908,If the legs aren't straight it's going to go in crooked.,1,1567
2909,girlfriend was giving me head while I was watching Star Trek and I accidentally called her Spock,0,2199
2910,"it gets stuck a lot, so you have to push really hard.",1,1859
2911,"was straightening my hair when I heard this crunching, sizzling sound",0,174
2912,He just shoved his head in between my legs!,1,2442
2913,went to a neon themed party,0,2005
2914,I can do a lot with this even though it's short.,1,843
2915,oh sorry it was so little I didn't even notice it,1,2413
2916,went to see my grandmother,0,3480
2917,"my boyfriend was about to go down on me, he held his breath and said, I'm going in!",0,2989
2918,"Guys are you sure that you wanna go like that, I'm free, I have nothing better to do and if you want I can give each of you a ride if you guys want, especially you michael, you're my favourite.",1,2845
2919,"Okay, I wake up in the middle of the night, and it feels like he's been inside me",1,668
2920,was giving my boyfriend head,0,389
2921,"Just for that, I'm gonna whip it out and play with it.",1,3855
2922,mom is going with me for a general check-up at the doctor's office,0,2391
2923,was watching a movie with my boyfriend and his parents,0,2161
2924,"Alright, take out that big monster.",1,1616
2925,put your fingers in all the holes.,1,96
2926,was playing paintball when I noticed a 9 year old fat kid sitting and crying on the ground,0,800
2927,"lifeguard class, I played a victim while my peers strapped me to the backboard in the water",0,1876
2928,"i know it's long and hard, but try to stick in there.",1,801
2929,"Can we slow down? Actually, can we just dismount for a minute? I need to catch my breath, I'm not used to riding this hard.",1,1034
2930,The balls are just hanging there!,1,2384
2931,"returned to my apartment to find everything reduced to ashes, hidden in black clouds of smoke",0,2766
2932,I went to see Paranormal Activity 2 with my boyfriend,0,513
2933,"If you don't open your mouth, it WILL go other places!",1,3309
2934,was going through my old MSN conversations,0,2049
2935,was my birthday,0,48
2936,got a call about my dog who went missing a week ago,0,2826
2937,thought I heard my little sister playing on my brand new grand piano,0,1664
