question,product_description,image_url,label
Are they dishwasher safe?,Chef Remi's Latest Kitchen Scissors - Multi Purpose Utility Shears for Chicken Poultry Fish Meat Vegetables Herbs and BBQ As Sharp As Any Knife and Comes Apart For Cleaning,http://ecx.images-amazon.com/images/I/61BuT31xHJL.jpg,0
reading reviews ive come understand its not structurally sound so please explain why it break so easily and why you whouldnt make it with a good metal?,Ace Martial Arts Ninja Grappling Hook,http://ecx.images-amazon.com/images/I/41AZ0CWFfaL.jpg,0
How does this shoe handle getting wet?,Dadawen Men's Blue Leather Oxford Shoe - 12 D(M) US,http://ecx.images-amazon.com/images/I/41KCsbQBu9L.jpg,0
I hope someone can help me! me son drank some of the water the egg has been in for 2 days. should i be concerned? i don'r have the packaging any more,Hatch'em (Growing Pet Dinosaur),http://ecx.images-amazon.com/images/I/21vLu+1wcJL.jpg,0
Can you tell me about warranty in usa for it? how long is the warranty and if anything happens who would one ship it to for warranty?,Samsung N920 Unlocked Galaxy Note 5 GSM 32GB Gold Factory - International Version (Gold),http://ecx.images-amazon.com/images/I/41zR4sR8hHL.jpg,0
Is the cover removable and machine washable?,Waldo Faux Suede 5 Feet Bean Bag (Charcoal),http://ecx.images-amazon.com/images/I/915zyno1-FL.jpg,0
When will you guys restock the v for vendatta masks? i want to get one before halloween,Floureon Halloween Cosplay Mask Payday 2 Dallas Clover Chains Wolf Replica Resin Mask (Payday2 Clover),http://ecx.images-amazon.com/images/I/61FHcnXN0sL.jpg,0
After 2 months of using this camera the iPhone app will not work.  It never connects to the camera but I can connect to it using a browser?,Dericam Outdoor WiFi Wireless Security Camera Bullet IP Camera Pre-Installed 16GB Memory Card B1-16G White,http://ecx.images-amazon.com/images/I/61ySxrbg7zL.jpg,0
Is this good for a 12-year old girl??? ( who loves animals),Furreal Friends Baby Butterscotch My Magical Show Pony Pet,http://ecx.images-amazon.com/images/I/81ZTyQKvOTL.jpg,0
5’6 and thick thighs (not fat) but what size would you recommend? Usually i get a 34,Men's Distressed Ripped Biker Moto Denim Pants Slim Fit Zipper Jeans (W32 Black),http://ecx.images-amazon.com/images/I/41vJc72glWL.jpg,0
What is the difference between these Powerline+ that comes with the nice velcro case and the ones that only come with velcro straps?,Anker Powerline+ Micro USB (6ft) The Premium Durable Cable [Double Braided Nylon] for Samsung Nexus LG Motorola Android Smartphones and More,,0
Can you tell me if this is a 12 in size? Like the above question I want them to match the others in size.,Great Eastern GE Animation Sonic Classic Knuckles Plush,http://ecx.images-amazon.com/images/I/51r4JCI5rSL.jpg,0
I hate how every action figure from neca starts out at $13 in store then a bunch of people buy them wait a year then sell them for crazy prices,Star Images Bioshock Infinite George Washington Heavy Hitter Patriot Figure,http://ecx.images-amazon.com/images/I/41lpuAhM0kL.jpg,0
I have a somewhat small hand is this built for a bigger hand?,Cold Steel FGX Chaos,http://ecx.images-amazon.com/images/I/417hPjvCUCL.jpg,0
Can you use a different chain?,Amulet Sky Blue Simulated Cats Eye Crystal Point Protection and Magic Powers Wand Pendant Necklace,http://ecx.images-amazon.com/images/I/41G1YSxVTcL.jpg,0
Does anyone who bought this stone feel somekind of power or positive energy,Amulet Sky Blue Simulated Cats Eye Crystal Point Protection and Magic Powers Wand Pendant Necklace,http://ecx.images-amazon.com/images/I/41G1YSxVTcL.jpg,0
what is the package contains,Wisehands 8 inches Sharp Blades Tailors Dressmakers Scissors Sewing Scissors Stainless Steel,http://ecx.images-amazon.com/images/I/41S0p5NmiTL.jpg,0
is it real rose quartz?,The Chrysalis Stone Rose Quartz Puff Heart Worry Healing Stone,http://ecx.images-amazon.com/images/I/811Q+R-yiXL.jpg,0
Is this actually in stock?  I tried to buy this (maybe another seller) and got a message it was no longer in stock.,Alien Warrior Fantasy Battle Axe w/ Dagger & Plaque New,http://ecx.images-amazon.com/images/I/61GIBaVTDLL.jpg,0
Does it have a rubberized coating or is it just canvas?,Made in Ussr Original Soviet Russian Army WWII Type Soldier Field Canvas Cloak Tent Raincoat Poncho Plasch-palatka with Leather Carrying Strap,http://ecx.images-amazon.com/images/I/51xB5lHpAdL.jpg,0
Does this have brass eyelets or leather?,Made in Ussr Original Soviet Russian Army WWII Type Soldier Field Canvas Cloak Tent Raincoat Poncho Plasch-palatka with Leather Carrying Strap,http://ecx.images-amazon.com/images/I/51xB5lHpAdL.jpg,0
Is this a number 1 2 or 3 size plush palatka?,Made in Ussr Original Soviet Russian Army WWII Type Soldier Field Canvas Cloak Tent Raincoat Poncho Plasch-palatka with Leather Carrying Strap,http://ecx.images-amazon.com/images/I/51xB5lHpAdL.jpg,0
Anyway you can send me a coat now please right meow meow,Made in Ussr Original Soviet Russian Army WWII Type Soldier Field Canvas Cloak Tent Raincoat Poncho Plasch-palatka with Leather Carrying Strap,http://ecx.images-amazon.com/images/I/51xB5lHpAdL.jpg,0
I really like the idea that it is aluminum free which made me wonder how this might work as a deoderant/anti-persperant?? Thoughts?,Fresh Balls Lotion for Men 3.4 fl oz,http://ecx.images-amazon.com/images/I/81KSJNxGimL.jpg,0
"How tall is this item??  Specs and narrative 38"" vs 67"" contradicts",Stone-Look Tiered Indoor/Outdoor Acorn Fountain,http://ecx.images-amazon.com/images/I/31ujlQU+hRL.jpg,0
What kind of batteries does it take?,AMA(TM) LED Light Fidget Hands Spinner Fingertip Bearing Toy EDC Focus ADHD Autism Decompression Gyro (White),http://ecx.images-amazon.com/images/I/51-jOZa856L.jpg,0
Is the door to the nesting area big enough for a large chicken to go through? Anyone have the dimensions of it?,Ware Manufacturing Premium Plus Backyard Hutch for Rabbits and Small Pets,http://ecx.images-amazon.com/images/I/71MZxNdROKL.jpg,0
None. of the reviews are amazon verified purchases?!,"Eyes4u Chameleon carbon fiber blue-purple Vinyl Wrap Sticker Air Realease Bubble Free anti-wrinkle 60"" x 20""",,0
What do each weigh?,NAUTICALMART Medieval Gauntlets Gloves Finger Armor Middle Ages Sword Fighting LARP,http://ecx.images-amazon.com/images/I/518TU6Q+hgL.jpg,0
Would my 18 inch alienware plus cooling pad and acc fit in this bag??,Timbuk2 Robin Pack Surplus One Size,http://ecx.images-amazon.com/images/I/91r10dy269L.jpg,0
What are the packed up dimensions of the Calypso (lwh)? I'm wondering what the smallest suitcase size is into which the Calypso might fit.,Texsport Calypso Quick Cabana Beach Sun Shelter Canopy,http://ecx.images-amazon.com/images/I/91onY+0E6oL.jpg,0
Where are they available? And are they authenic?,"2016 DONALD TRUMP for PRESIDENT CAMPAIGN BUTTONS 2.25"" dtds",http://ecx.images-amazon.com/images/I/8129IfRVIKL.jpg,0
"Question please.  How many bills included.  It just says ""Set of..."".  I hope it is more than 2 bills?  Thanks in advance for any help.",Set of 100 Million Dollar Bills,http://ecx.images-amazon.com/images/I/51k1IreJrxL.jpg,0
can you use an android phone with the app?  i know before on other furbys you needed an ipone or apple product,Star Wars Furbacca,http://ecx.images-amazon.com/images/I/91cMwrgv0NL.jpg,0
Does it have an off switch?  That is one of our biggest problems with other furbies.,Star Wars Furbacca,http://ecx.images-amazon.com/images/I/91cMwrgv0NL.jpg,0
Is this Furbacca ok for a twelve year old boy?  I don't see any reviews for this age.,Star Wars Furbacca,http://ecx.images-amazon.com/images/I/91cMwrgv0NL.jpg,0
Does this have any features that the Furby Boom doesn't?,Star Wars Furbacca,http://ecx.images-amazon.com/images/I/91cMwrgv0NL.jpg,0
why did amazon raise the price in one day by $10.00,Star Wars Furbacca,http://ecx.images-amazon.com/images/I/91cMwrgv0NL.jpg,0
Apple and google play have their furbacca app. will ms windows 10 have one soon?,Star Wars Furbacca,http://ecx.images-amazon.com/images/I/91cMwrgv0NL.jpg,0
please tell me if the furby speaks Spanish? Thank you,Star Wars Furbacca,http://ecx.images-amazon.com/images/I/91cMwrgv0NL.jpg,0
Does it act like a furby boom,Star Wars Furbacca,http://ecx.images-amazon.com/images/I/91cMwrgv0NL.jpg,0
Other than visually how is this different from the regular furby?,Star Wars Furbacca,http://ecx.images-amazon.com/images/I/91cMwrgv0NL.jpg,0
Can I replace the pendant with the necklace?,aiblii PT925 Sterling Silver-Obsessed- Christmas Necklace Pendant Gifts Bermuda Blue Crystals from Swarovski,http://ecx.images-amazon.com/images/I/41cs+XVNYyL.jpg,0
Is this a smart TV?,"Element Camo ELEFW40C 40"" 1080p HDTV",http://ecx.images-amazon.com/images/I/81BV6aL3DOL.jpg,0
I have an 100 yellow lab with neck measurement of 22 inches and chest measurement of 38 inches would any of these sizes fit at all? which one,Classic Batman Pet Costume - XL,http://ecx.images-amazon.com/images/I/81AzvR9u2PL.jpg,0
do her legs bend,Eskimo Kisses Giggles When You Nuzzle Her Nose - So Truly Real® Lifelike Interactive & Realistic Newborn Baby Doll 18-inches  by The Ashton-Drake Galleries,http://ecx.images-amazon.com/images/I/71ySEKAfg1L.jpg,0
Is she a doll,Eskimo Kisses Giggles When You Nuzzle Her Nose - So Truly Real® Lifelike Interactive & Realistic Newborn Baby Doll 18-inches  by The Ashton-Drake Galleries,http://ecx.images-amazon.com/images/I/71ySEKAfg1L.jpg,0
can you change her clothes,Eskimo Kisses Giggles When You Nuzzle Her Nose - So Truly Real® Lifelike Interactive & Realistic Newborn Baby Doll 18-inches  by The Ashton-Drake Galleries,http://ecx.images-amazon.com/images/I/71ySEKAfg1L.jpg,0
What are the dimensions of the board?,,http://ecx.images-amazon.com/images/I/31PFVUe-LVL.jpg,0
how do i reload this gun and operate it please help lol i dont want to pump it up to much,Mares Sten Mini Mini Speargun for Scuba Diving and Spearfishing,http://ecx.images-amazon.com/images/I/41Bhxw-i-PL.jpg,0
i need to know who you purchased this from because i know for a fact it was available for a much lower price and prime shipping?,Premium Cocktail Shaker Bartender Kit -24 Ounces Bar Set Built-in Strainer With Muddler Mixing Spoon Measuring Jigger and Ice Tong Plus Cocktail Recipes - Bar Tools for Martini Drink Mixer Barware,http://ecx.images-amazon.com/images/I/51OaSBx-CoL.jpg,0
I ordered the x5c-1 and got the x5c and it flys bad. Can I send it back or get the new one?,Syma X5C 4 Channel 2.4GHz RC Explorers Quad Copter w/ Camera,http://ecx.images-amazon.com/images/I/61yasO5d0OL.jpg,0
So hydraulic head is good for the batter side of snare but what would u recommend for the bottom side of the snare to work well with hydraulic?,Evans Hydraulic Black Drum Head 14 Inch,http://ecx.images-amazon.com/images/I/81Kvtgs0CeL.jpg,0
Return policy. Whatnif the product does not meet expectations.  What is the return policy and how do you ship the product back after it has expanded,Chill Sack Bean Bag Chair: Giant 8' Memory Foam Furniture Bean Bag - Big Sofa with Soft Micro Fiber Cover - Navy,http://ecx.images-amazon.com/images/I/61KhmbHMszL.jpg,0
My son wears a 11 wide in toddler. What size would he wear in this?,Teva Tidepool Sport Sandal (Toddler/Little Kid/Big Kid) Black/Lime-T 4 M US Toddler,http://ecx.images-amazon.com/images/I/61VPovcgirL.jpg,0
Do the bottoms have a lining?,Mara Hoffman Women's White High Waist Bikini Bottom,http://ecx.images-amazon.com/images/I/81r36QIp3bL.jpg,0
When is this due to release?,Samsung Gear VR (2015) - Note 5 GS6s (US Version w/ Warranty - Discontinued by Manufacturer),http://ecx.images-amazon.com/images/I/916+qqjdl7L.jpg,0
How many minutes does it spins or how long does it spins?,FAVTOY ISLAND - Tri Spinner Alloy Fidget Spinner Novelty Desk Toy Perfect for Boredom Stress and Anxiety - Tornado Metallic Silver,http://ecx.images-amazon.com/images/I/41MDIMmm8QL.jpg,0
probably a dumb question but is it real?,Yu-Gi-Oh!! - The Seal of Orichalcos (LC03-EN001) - Legendary Collection 3: Yugi's World - Limited Edition - Ultra Rare,http://ecx.images-amazon.com/images/I/615T-YPp53L.jpg,0
why is this so cheap?,Yu-Gi-Oh!! - The Seal of Orichalcos (LC03-EN001) - Legendary Collection 3: Yugi's World - Limited Edition - Ultra Rare,http://ecx.images-amazon.com/images/I/615T-YPp53L.jpg,0
Will it still be free shipping if I ship it to other countries?,"Persona 5 - PlayStation 4 ""Take Your Heart"" Premium Edition",http://ecx.images-amazon.com/images/I/91SoTBLnMBL.jpg,0
Is this the English version?,"Persona 5 - PlayStation 4 ""Take Your Heart"" Premium Edition",http://ecx.images-amazon.com/images/I/91SoTBLnMBL.jpg,0
"I'm 6'4"" 220 lbs size 12 feet.  Will this board work for me or do I need a bigger badder board?  If so can someone send me a link?",Atom 95X MountainBoard,http://ecx.images-amazon.com/images/I/61T9MDYI65L.jpg,0
Actually there are several companies that are currently making filter kits for these as well as the Nikon 14-24.  They have a 165mm Kit to work,Tamron AFA012N700 SP 15-30mm f/2.8 Di VC USD Wide-Angle Lens for Nikon F(FX) Cameras,http://ecx.images-amazon.com/images/I/816SZPllW2L.jpg,0
Could you describe the sizes of the stones?,SUNYIK 9 Mini Gemstone Bottles Chip Crystal Healing Tumbled Gem Reiki Wicca Stones Set,http://ecx.images-amazon.com/images/I/51gHL2IhUCL.jpg,0
would this fit my sundown sa12?,Q Power QBOMB12VL SINGLE Single 12-Inch Side Ported Speaker Box with Durable Bed Liner Spray,http://ecx.images-amazon.com/images/I/51OnQMEzeNL.jpg,0
What waist size?,Freehawk Survival Tactical Belt Emergency Fire Rescue Rigger Waist Belt Military CQB Belt (Khaki),http://ecx.images-amazon.com/images/I/51SkWDgc9fL.jpg,0
Will this fit an iphone 6s Plus in a protective case?  How wide does the phone holder open up?,Livestream® Basic Chest Mount for Hands-Free Live Video or Streaming on Periscope or FB Live. Two wearable configurations; Includes Chest Mount Extension Phone Clamp Mount & J-Hook Screw 3-Way Pivot Arms and Action Mount® Adapter. Operable with Any Smartphone. Strongest Hold on the Market. Wearable Phone Mount for iPhones Samsung Galaxy HTC Windows etc. Use with any Phone or Gopro Camera.,http://ecx.images-amazon.com/images/I/61vLRcN2eFL.jpg,0
Can you walk and use this with your phone in landscape mode?  No faster than 3mph so an actually walk vs jogging or running.,Livestream® Basic Chest Mount for Hands-Free Live Video or Streaming on Periscope or FB Live. Two wearable configurations; Includes Chest Mount Extension Phone Clamp Mount & J-Hook Screw 3-Way Pivot Arms and Action Mount® Adapter. Operable with Any Smartphone. Strongest Hold on the Market. Wearable Phone Mount for iPhones Samsung Galaxy HTC Windows etc. Use with any Phone or Gopro Camera.,http://ecx.images-amazon.com/images/I/61vLRcN2eFL.jpg,0
Do you send it to Perú?,Bandai Tamashii Nations FiguartsZero Son Goku Spirit Bomb Ver Dragon Ball Z Action Figure,http://ecx.images-amazon.com/images/I/71h037Eze6L.jpg,0
Do you send it to Perú?,Bandai Tamashii Nations FiguartsZero Son Goku Spirit Bomb Ver Dragon Ball Z Action Figure,http://ecx.images-amazon.com/images/I/71h037Eze6L.jpg,0
Does it have the authentic gold toei sticker?,Bandai Tamashii Nations FiguartsZero Son Goku Spirit Bomb Ver Dragon Ball Z Action Figure,http://ecx.images-amazon.com/images/I/71h037Eze6L.jpg,0
How tall is he?,Bandai Tamashii Nations FiguartsZero Son Goku Spirit Bomb Ver Dragon Ball Z Action Figure,http://ecx.images-amazon.com/images/I/71h037Eze6L.jpg,0
Is this just a figure just a statue? Or is it a base lamp?,Bandai Tamashii Nations FiguartsZero Son Goku Spirit Bomb Ver Dragon Ball Z Action Figure,http://ecx.images-amazon.com/images/I/71h037Eze6L.jpg,0
Is the smoke portion around his feet attached to the base? Or are they removable?,Bandai Tamashii Nations FiguartsZero Son Goku Spirit Bomb Ver Dragon Ball Z Action Figure,http://ecx.images-amazon.com/images/I/71h037Eze6L.jpg,0
are any of the pieces missing or damaged?,Lion Heart Board Game,http://ecx.images-amazon.com/images/I/71Y5PHM1BEL.gif,0
The mike doesnt work. Any suggestions?,Gaming HeadsetDLAND 3.5mm Wired Bass Stereo Noise Isolation Gaming Headphones with Mic for Laptop Computer Cellphone PS4 and so on- Volume Control (Black and Blue),http://ecx.images-amazon.com/images/I/510yTcZDa-L.jpg,0
can you use it to clear dark spot on knees and elbows,Superior Skin Whitening Cream Mask with Natural anti-aging Ingredients Removing Dark & Aging Spots Works on Dark Skin +Pure Vitamin C +Morus Alba Root +Papaya Extract by Swiss Botany,http://ecx.images-amazon.com/images/I/7155zWjplWL.jpg,0
Can this get rid/lighten the lines on my stomach from sitting/sloucing as well as birthmarks?,Superior Skin Whitening Cream Mask with Natural anti-aging Ingredients Removing Dark & Aging Spots Works on Dark Skin +Pure Vitamin C +Morus Alba Root +Papaya Extract by Swiss Botany,http://ecx.images-amazon.com/images/I/7155zWjplWL.jpg,0
Does anyone know if you have the Otterbox Defender if I attach the card ninja to the phone will the defender case still fit over it?,CardNinja Ultra-Slim Wallet for iPhone/Android/Blackberry/Windows Smartphones - Black,http://ecx.images-amazon.com/images/I/71InmyAkzeL.jpg,0
Is this guard a 2-piece design that goes on upper AND lower teeth or just one piece that goes on lower teeth?,SER 100# Serenity Sleep Aid Custom Night Mouth Guard,,0
Is it sharp? What is it made of? Is this sword stable enough to slam against things like is it durable?,Ichigo Sword with Nylon Sheath,http://ecx.images-amazon.com/images/I/51PZBpVdSeL.jpg,0
Does this now come with a shoulder strap?,Solo Fifth Avenue 17.3 Inch Laptop Attaché Briefcase Hard-sided with Combination Locks Silver,http://ecx.images-amazon.com/images/I/81biyUFK67L.jpg,0
How is this supposed to work if you have converter box for cords like for screen monitors and such.,OmniMount OECMS Neoprene Cable Management - Black/White,http://ecx.images-amazon.com/images/I/51im-82jn-L.jpg,0
is it sharp,Samurai Katana Dragon Sword with Engraved Wooden Scabbard and Pommel (White),http://ecx.images-amazon.com/images/I/512sj1Ngt7L.jpg,0
is the item durable,Light Weight Multi-Purpose 12' Aluminum Ladder - 300 LB Capacity by Rrt,http://ecx.images-amazon.com/images/I/31JnnkxxkbL.jpg,0
A lot of knifes have grips for right handed people does this tool have the same advantages for a left handed person?,KA-BAR 200038 BK3 Becker Tac Tool,http://ecx.images-amazon.com/images/I/31KjSej7FoL.jpg,0
I just bought one like a month ago for 9.99 and now its $15?? Why did the price change? I wanted to buy another one but for the same price,LiBa Fabric Shower Curtain Waterproof/Water-Repellent & Mildew Resistant Non Toxic 72x72 - White,http://ecx.images-amazon.com/images/I/31uWQizg7cL.jpg,0
"Why would seller pack this 6/5"" high duck into a 5"" high box and squash it? My duck arrived misshapen. I returned it",Liberty Imports Jumbo Rubber Duck Bath Toy | Giant Ducks Big Duckie Baby Shower Birthday Party Favors 8-Inches (Large),http://ecx.images-amazon.com/images/I/51w7E0L-akL.jpg,0
Can Fresh Cab be used to keep mice out of a gas grill?,Earth Kind Fresh Cab Natural Botanical Rodent Repellant Mouse Pouch - 4 ct box - Pack of 3,http://ecx.images-amazon.com/images/I/51AJ0CyeVaL.jpg,0
Where can you find a replacement for the pump/filter?  Light still works great but pump is failing? Thanks!,Tetra Waterfall Globe Kit 1.8 Gallons Aquarium with Filtration,http://ecx.images-amazon.com/images/I/91xsrOuwFbL.jpg,0
What is the difference between this version and other nomal ones&#65311;,GRAND THEFT AUTO V GTA 5 English French Brazilian Portuguese Korean Traditional Chinese Latin American Spanish [Region Free Mutli-language Edition] PS4 Game by Rockstar Games,http://ecx.images-amazon.com/images/I/A1Sbv82ZFnL.jpg,0
Is this a whole set ?and All of them are crocheted?,M&G House Fashion Newborn Girl Baby Handmade Crochet Knitted Photo Photography Prop Mermaid Tail Romper Outfits Blue,http://ecx.images-amazon.com/images/I/41Of-5E9HlL.jpg,0
Do you send it to,LEGO Superheroes Marvel's Ant-Man 76039 Building Kit (Discontinued by manufacturer),http://ecx.images-amazon.com/images/I/81IZUgRzQyL.jpg,0
What is the expiration date on the Mac & cheese?,Kraft Whole Grain Mac & Cheese 6-Ounce Boxes (Pack of 24),http://ecx.images-amazon.com/images/I/917HOFcetmL.jpg,0
have you got  bacon with nothing else but sea salt,Applegate Organic Uncured Sunday Bacon 8oz,http://ecx.images-amazon.com/images/I/61ehBkbGVoL.jpg,0
Can i send dna tests for a mother son and daughter to the same laboratory all for just one price lab fee?,IDENTIGENE DNA Paternity Test Collection Kit,,0
Can you use without the mother or father just with the sibling or grandparent,IDENTIGENE DNA Paternity Test Collection Kit,,0
Did you just change the price? it comes up as being $5.79 when i search maga hat.,THE HAT DEPOT Exclusive 45th President Trump Make America Great Again 3D Cap (Red-Flag),http://ecx.images-amazon.com/images/I/91qhHt7bXWL.jpg,0
Does it stand upright on its own when on a table? Thanks.,Vulcan Gear Dragon Riding with Naked Girl Chopper Motorcycle Metal Handle Folding Knife,http://ecx.images-amazon.com/images/I/61ILE+MZaaL.jpg,0
do you have to cut out pattern and then trace the edges on the plywood?,WoodworkersWorkshop Woodworking Plan to Make Your Own Bigfoot Sasquatch 7ft tall Yard Art featuring FREE TRACING PAPER,http://ecx.images-amazon.com/images/I/41fvMaOLjOL.jpg,0
Do you still have this product with an updated expiration date? ho is already defeated,Swanson Pumpkin Seed Oil Brain Health Cardiovascular Support High Bioavailable Essential Fatty Acids (EFAs) Combination Herbal Supplement 1000 mg 100 Softgel Capsules,http://ecx.images-amazon.com/images/I/61z-ftWgxaL.jpg,0
These are made of true steel not stainless steel right?,Steel 2 Inch Horseshoe Nails Box of 100,http://ecx.images-amazon.com/images/I/41ZlnGOMjBL.jpg,0
Is this a 12 count of the bai supertea tennessee braspberry tea?,Bai Supertea Tennessee Braspberry Tea Antioxidant Infused Crafted with Real Tea (Black Tea White Tea) 18 Fluid Ounce Bottles 12 count,http://ecx.images-amazon.com/images/I/51TN-MtS4gL.jpg,0
Can I ask about the price? Over 1100.00 ?,The New York Doll Collection Magic Juice & Milk Bottle Set for Baby Dolls,http://ecx.images-amazon.com/images/I/21jDwymBOKL.jpg,0
Are they bpa free? non toxic?,The New York Doll Collection Magic Juice & Milk Bottle Set for Baby Dolls,http://ecx.images-amazon.com/images/I/21jDwymBOKL.jpg,0
why is it a $100000 pc with only 1tb (not solid state!) HD and 8gig mem......?,Cyberpowerpc Black Gamer Ultra GUA2800w Desktop Pc with AMD Fx-4300 Vishera Quad-core Processor 8gb Memory 1tb Hard Drive and Windows 8.1 (Monitor Not Included),http://ecx.images-amazon.com/images/I/51yKQkNLfCL.jpg,0
does this knife have a full tang blade?,MTech USA MT-20-39 Fixed Blade Knife Black Clip Point Blade Black G10 Handle 14-Inch Overall,http://ecx.images-amazon.com/images/I/31BjJODhBsL.jpg,0
Will the usb-c version work on ios with an adapter? i'd like to be able to use on both my ipad or android phone.,FLIR ONE Thermal Imaging Camera for Android USB-C (Gen 3 ),http://ecx.images-amazon.com/images/I/613DB97oCLL.jpg,0
when will i get it,Leegoal Novelty Latex Horse Head Mask Gangnam Style,http://ecx.images-amazon.com/images/I/51VHa2bYfbL.jpg,0
I want to return the dinazap because I had said to cancel it on the order.  Where do I send it to get credit,Dynazap DZ30100 Extendable Insect Zapper Black/Green,http://ecx.images-amazon.com/images/I/518rI13bFzL.jpg,0
"How long does it take to get 2"" NY Strips medium rare?",Dynazap DZ30100 Extendable Insect Zapper Black/Green,http://ecx.images-amazon.com/images/I/518rI13bFzL.jpg,0
Does this stroller suit a 10yr old???,Baby Alive - Baby Doll Jogging Stroller (Discontinued by Manufacturer),http://ecx.images-amazon.com/images/I/31j7uSGhiEL.jpg,0
How long for shipping in US,,http://ecx.images-amazon.com/images/I/61yVXihfBBL.jpg,0
Is this steamer duel voltage?,AICOK Garment Steamer Dual Steam Setting Travel Clothes Steamer 20s Fast Heat-up Travel Iron 1000W Handheld Steamer with Travel Pouch Heat Resistant Mitt and Brush,http://ecx.images-amazon.com/images/I/71Nx0+4wsTL.jpg,0
What type of batteries are needed?,Pillow Pets Dream Lite Prayer Lamb Plush,http://ecx.images-amazon.com/images/I/81wCAC0gzSL.jpg,0
I gave this hoodie to my granddaughter today for Christmas and the zipper is broken. I need to return it and reorder it.,FREEZE Little Girls' My Little Pony Rainbow Dash Hoodie Blue/Multi 5/6,http://ecx.images-amazon.com/images/I/91sypC3P3VL.jpg,0
how far does the neck of the mask go down?,Fin Mask,http://ecx.images-amazon.com/images/I/71U0egM-V7L.jpg,0
Do you get all 7?,7pcs/set 2.5cm Dragon Ball Z New In Bag 7 Stars Crystal Balls Keychain Pendant 1 2 3 4 5 6 7 star Complete set,http://ecx.images-amazon.com/images/I/41zP1HThlgL.jpg,0
what is the weight limit please and can it be used in a lake river or sea?,Giant Inflatable Pink Flamingo Float 'No Pump Needed' Adult Sized Pool Toy and Raft,http://ecx.images-amazon.com/images/I/71mthH7LsfL.jpg,0
What are the size demenions?,Venturon Chalk Bag for Rock Climbing Weight Lifting Bouldering & Gymnastics - Multiple Pockets for Securely Holding Valuables - Easily Clips to Belts & Harnesses - Lifetime Guarantee,http://ecx.images-amazon.com/images/I/91n+Ts8bLxL.jpg,0
Which countries are you shipping? because i live in hungary but amazon didnt allow me to order the item in hungary.,Hatch Centurion Kevlar Neck Protection One Size Black,http://ecx.images-amazon.com/images/I/41Ko-6nwAsL.jpg,0
will this protect me agains glass covered thread at normal speed in my motorcycle?,Hatch Centurion Kevlar Neck Protection One Size Black,http://ecx.images-amazon.com/images/I/41Ko-6nwAsL.jpg,0
Will this protect me from uv light from welding,Hatch Centurion Kevlar Neck Protection One Size Black,http://ecx.images-amazon.com/images/I/41Ko-6nwAsL.jpg,0
Would this provide any protection in Martial arts ? My son is 8 and took a kick last weekend in the throat  luckily he is okay,Hatch Centurion Kevlar Neck Protection One Size Black,http://ecx.images-amazon.com/images/I/41Ko-6nwAsL.jpg,0
Can you smoke weed with this pipe? I dont see a carb hole,Finly Wood Smoking Pipe for Weed 3Mm Filter Wooden Tobacco Pipe Acrylic,http://ecx.images-amazon.com/images/I/51IWcLatu3L.jpg,0
can i buy this item with ''amazon prime''?,Microplush FNAF Possessed Fredbear Plush 10inch,http://ecx.images-amazon.com/images/I/41AV482XmDL.jpg,0
Is it Official,Microplush FNAF Possessed Fredbear Plush 10inch,http://ecx.images-amazon.com/images/I/41AV482XmDL.jpg,0
How does the finish last on a polymer frame? I have a Glock 19,Brownells Aluma-Hyde II Epoxy Based Firearms Finish (Magpul Flat Dark Earth),http://ecx.images-amazon.com/images/I/41S7pmE4ahL.jpg,0
is there a way that I can only buy the sleeve? Because I already have the case I don't to buy it again.,Fleshlight Stamina Training Unit | Performance Enhancer | Male Masturbation Device,http://ecx.images-amazon.com/images/I/81-CBGaJFHL.jpg,0
is this plastic,Safari Ltd Incredible Creatures Eastern Diamondback Rattlesnake,http://ecx.images-amazon.com/images/I/81ME-BNU8CL.jpg,0
Are the seeds washed?,Hirt's Heavenly Blue Morning Glory - 4500 Seeds - UNTREATED/FRESH,http://ecx.images-amazon.com/images/I/51RdBBc1O1L.jpg,0
Does it work upside down?,Gigantic Donut Pool Float,http://ecx.images-amazon.com/images/I/51Wt1WCt3DL.jpg,0
How many skeins in package?,Coats Yarn Red Heart Light and Lofty Yarn Nightline by Coats: Yarn,http://ecx.images-amazon.com/images/I/21JQT-R+OUL.jpg,0
Is the image on both sides?,Wincraft NCAA University of Texas 02119115 Deluxe Flag 3' x 5',http://ecx.images-amazon.com/images/I/81Zf1Y47pGL.jpg,0
The about this provides nearly no product information. . So .  . What is it about this product that helps with balance?,Power Balance Silicone Wristband - Genuine (Black w/Black Lettering M),http://ecx.images-amazon.com/images/I/51q+NII3VrL.jpg,0
How many cards does it hold?,Carbon fiber wallet Money Clip Credit Card holder-CL CARBONLIFE Clips for men Matt Black,http://ecx.images-amazon.com/images/I/51iTD+UFo0L.jpg,0
are they fake,100 PCS Pokemon TCG MEGA Flash Cards PikachuBall Holo Pokemon EX Card US SELLER,http://ecx.images-amazon.com/images/I/91fxR8BIfPL.jpg,0
How is this 2nd Gen better/different than the 1st Gen?,Kwikset - Kevo 99250-202 Kevo 2.0 Touch-to-Open Smart Lock in Satin Nickel,http://ecx.images-amazon.com/images/I/91LP9DGEqoL.jpg,0
