,sentence,label,idx
2424,Do I still have white stuff on my face?,1,1625
2425,"Ahhh! It's in me! OMG, it's so big! It hurts, get it out!",1,1108
2426,boyfriend and his parents met my family,0,432
2427,caught my little brother peeping at my friend getting dressed in the bathroom,0,2239
2428,just grab it and shove it up there,1,620
2429,"Dillan, you squirted it on me! I'm wet!",1,1973
2430,they should put rubbers on those things,1,1248
2431,got mugged by someone wearing a bear suit,0,2389
2432,"me and my boyfriend were having sex, he moaned out his own name",0,902
2433,it goes down easy but is hard to get it back up.,1,2113
2434,it would be better with more people but one-on-one could still be fun,1,2122
2435,"Careful, its real slippery in there",1,2992
2436,"I just kept shaking it, and shaking it,and I even pulled, but it just wouldn't shuffle.",1,2651
2437,I can't get it back in.,1,2625
2438,"Sorry I squealed, that was the biggest one I've seen in a long time.",1,849
2439,got a call from my son's second grade teacher,0,3880
2440,"Dude, I squeezed it and it shot up into the air and landed on my face!",1,772
2441,wow' you're going really slow.,1,2913
2442,"I don't think I can fit another one in me, im just too full!",1,2465
2443,It should only take 15 minutes to change sets. They're running late,1,3077
2444,it might pop in your hand.,1,1415
2445," LCD TV for my bedroom and my friend was over telling me how huge it looked in my room. I looked at him and said, ",1,3331
2446,crush came to my house to watch movies with me,0,3656
2447,woke up from a nap to hear my roommate having some intimate time with his hand,0,3752
2448,Wow! I got her pants so wet!,1,2858
2449,Dammit it fell out.,1,87
2450,If the legs aren't straight it's going to go in crooked.,1,1567
2451,"shopping for some bananas at my local grocery store, an old woman came up to me and started rubbing my stomach",0,2957
2452,found the source of the bad smell that has been plaguing me for the past two weeks in my apartment,0,3147
2453,parents asked me if I had a nice time with my girlfriend at the amusement park I took her to yesterday,0,1016
2454,Wait! I can't find my rubber! I use it for my strap on!,1,1640
2455,Stop playing with it and just put it in already!,1,464
2456,"boyfriend handcuffed me to the bed, naked",0,175
2457,"if any of you need a good fingering, John would be happy to help.",1,1506
2458,"Okay you just gotta swallow it fast 'cuz if you let it sit too long in your mouth, it will be too creamy to swallow!",1,188
2459,"I love you, but you have to get out from between my legs",1,958
2460,boyfriend and I had sex for the first time,0,3010
2461,"found out that my 'girlfriend', who I've been emailing with, was really my friend playing a prank on me",0,1
2462,"Yeah, they're slick when they don't have anything on them.",1,1569
2463,went to a bar with two guys I was interested in,0,3951
2464,Do you always have to be so rough?,1,2326
2465,grandfather was counting all the grandchildren he had and saying how fortunate he was to have all of us,0,3151
2466,"Well, I heard you say my name so I came as fast as I could.",1,2394
2467,Wtf? You know I like the short fat ones!,1,3300
2468,learned my 40 year old father is marrying a girl barely a year and a half older than me,0,641
2469,...there's one in the front and one in the back.,1,3722
2470,I don't care as long as it's fun to play with.,1,688
2471,shower is being renovated so I decided to wash my hair in the kitchen sink,0,1641
2472,"class was focusing on discrimination, and our teacher asked us if anyone had ever felt discriminated against",0,2440
2473,texted my college boyfriend to tell him how terrible I felt about cheating,0,970
2474,"It came, it finally came...THE BIG ONE.",1,3062
2475,Thomas you have to push it in and twist!,1,3397
2476,Its not too hard. You just have to put it in the right place.,1,3571
2477,"girl I'm secretly in love with, whom I was talking to on MSN, told me she'd brb in 10, no wait 20, oh make that 30 min depending on her boyfriend's stamina",0,458
2478,Man this stick is stiff,1,3564
2479,found out that my girlfriend had replaced our picture in her locket for a picture of Taylor Lautner shirtless,0,2895
2480,"He was big and I was nervous, I just took the picture and got out of there.",1,1066
2481,walked past a church with a bunch of people standing outside waiting for the bride and groom to walk out,0,2424
2482,You want a ride? All you have to do is sit on it.,1,43
2483,"had to take a leak, so I went into a porta-john",0,2792
2484,learned that removing your boyfriends boxers with your teeth is waaaay less sexy when you accidentally bite a chunk of his pubes and yank them out in the process,0,3852
2485,came out to my dad,0,1040
2486,Do I have to be here long?,1,264
2487,was talked into having sex with my boyfriend of 4 years,0,1521
2488,told my 3 year old daughter to behave or I'd spank her,0,1548
2489,"there used to be a bush there, but it's not there anymore.",1,200
2490,I can't imagine what it would be like to be on the receiving end of that thing.,1,758
2491,found out my angry ex girlfriend put Nair in my shampoo before moving out of my dorm,0,2421
2492,"That was awesome but, now I am all wet.",1,3383
2493,"My hands hurt, its cold and these balls are too hard.",1,3620
2494,"work, a woman came up to the counter and asked if we made sweet and sour chicken",0,158
2495,was riding my bike without the seat cover on,0,1989
2496,"No, no! Don't take it out! It wont go back in!",1,3649
2497,Why are they all so big? I just want a small pair of balls!,1,1193
2498,How far do I push this thing in? It's so hard.,1,2939
2499,friends and I decided to compare dick sizes one by one,0,2757
2500,Oh man! It squirted on my face!,1,3181
2501,found out that my girlfriend feeds her boogers to our dog,0,3791
2502,was working at the library,0,3700
2503,You have a 50% chance of getting head and a 50% chance of getting tail.,1,1962
2504,boyfriend told me he loved me for the very first time in three years,0,1781
2505,went to my new job at a pre-school,0,1755
2506,was about to go and take a shower when I saw a pair of scissors taped to the door at eye level with a note from my boyfriend saying Time to trim that hairy thang down under,0,2168
2507,put your fingers in all the holes.,1,96
2508,"Yeah, but I've blown bigger ones, just didn't take pictures.",1,1192
2509,was told I sound like a seal barking when I orgasm.,0,985
2510,learned explosive diarrhea is real,0,748
2511,went on a date with a guy for the first time,0,3778
2512,"driving home, I was so lonely I turned on my GPS, even though I knew the way, so it would feel like I had someone to talk to",0,3399
2513,I was lying on my back in bed playing with it and it exploded in my face.,1,3012
2514,"Come on, put your mouth on it! Suck it! Suck it, Kathy!",1,2531
2515,"wow, ur fast",1,3027
2516,was singing to my cat and she reached up and put her paw over my mouth,0,648
2517,"at dinner, I told my boyfriend that I wished he liked sushi",0,3291
2518,"women came into my work and one was wearing a shirt with a rainbow that said, We are everywhere",0,102
2519,found a bell that had been tied into the tassel of my ski hat by my twin sister as part of a longstanding prank war between us,0,1881
2520,met a guy at a bar and we went back to my room,0,3935
2521,"went to a bar with some buddies, and after trying to pick up a few girls, one of my friends got a number",0,2144
2522,adorable 8 year old son told me he no longer wanted me to pick him up from school,0,1516
2523,family was preparing a turkey for my grandma's birthday dinner when my aunt noticed a utensil on the counter and asked what it was for,0,1782
2524,spent two hours making a cake that I'd promised my class for weeks,0,2487
2525,I think I can squeeze you in.,1,1655
2526,Here put it in my hands and ill lick it from the bottom for you,1,3729
2527,parents told me they were going out for dinner tonight,0,1107
2528,Travis! Just go down already!,1,2163
2529,"Nope that does go in there. No, not in there either. Keep trying Charles, you can do it!",1,671
2530,I'm sorry I was riding you so hard.,1,2463
2531,Man that was so fun! I learned so much and felt so good. I was hoping that it wouldn't end even though it was so long.,1,2829
2532,We can't fill 'er up because our hose isn't long enough.,1,652
2533,"was standing in a queue when an old lady turned, looked straight at me, and asked me to hold her bag",0,2475
2534,Why are you so hard right now?,1,2355
2535,My favorite way to have these is to suck on them one at a time.,1,3201
2536,I have to wash off my hands. After sucking on that thing they're all sticky.,1,690
2537,"made the mistake of sneezing in front of a hyper religious customer, who for ten minutes blamed the incident of shifting weather patterns that signaled the return of Jesus, who was as she explained, upset about the abortion rates in America and President Obama",0,3302
2538,checked my bank account that i've been saving money in since I was a kid for college,0,1134
2539,"was with a group of friends at a bar, and we were all talking about whether we were moaners, screamers, or quiet during sex",0,3276
2540,I don't like the thick ones. I can't hold on to them if they're too thick.,1,975
2541,pissed my younger brother off,0,2284
2542,"had an elaborate plan to ask this girl to Prom, and it was going to take a few minutes to set up",0,3565
2543,He just exploded all over me!,1,2730
2544,"No thanks, the little ones don't last long. I prefer the bigger thicker ones.",1,1382
2545,opened my lunch in front of my friends at university,0,1268
2546,"It doesn't matter what color they are, they all taste the same.",1,3284
2547,"get inside, you can fit!",1,3143
2548,husband and I were talking about names for our expectant child,0,2335
2549,boyfriend and I were play wrestling,0,3725
2550,was cleaning my father's study room and wondering why I did not receive my acceptance/rejection letter from a college I really wanted,0,3423
2551,It's times like these where i wish my mouth was bigger.,1,3394
2552,"But,I play with it all the time, I just can't stop.",1,681
2553,6 year old daughter asked me if the tooth fairy was real,0,2529
2554,girlfriend was about to give me a blowjob,0,2794
2555,it went right in my mouth! ew ew ew.,1,691
2556,got my lip pierced,0,3462
2557,mom duly informed me I'm the reason people have middle fingers,0,1904
2558,was home alone while my mom went out to dinner,0,2692
2559,6 year old daughter walked in on my husband and I getting it on,0,760
2560,"Sarah get me a wet paper towel, I got it all over my leg and it's dripping",1,1918
2561,was flirting via text with a coworker,0,3482
2562,pulled up next to my boyfriend at a stoplight,0,3686
2563,"Wow, I didn't know he could get that long!",1,989
2564,This ball is too big! It won't fit in between my legs!,1,738
2565,met my boyfriend's very strict and traditional Korean parents,0,3530
2566,boyfriend humped me to the tune of the Imperial March from Star Wars,0,2119
2567,"Haha, my hole got super big.",1,1682
2568,"Burger King, I had to go to the bathroom",0,3169
2569, omg I'm so wet!,1,226
2570,drunk dude broke into my house while my parents were out,0,630
2571,it comes in spurts.,1,2045
2572,was at the waterpark,0,455
2573,"was preparing a dinner for some business associates, in hopes of closing the deal on a promotion",0,2415
2574,tried to take off my girlfriend's bra,0,2733
2575,was on top of my boyfriend having sex and I was looking away doing my thing,0,3118
2576,"omg you squirted it in my eye you bastard, it burns!",1,3098
2577,I knew it was coming but it surprised me anyway.,1,2358
2578,Maybe we should try something horny.,1,1306
2579,Now see this wood is hard. If you run your hand down the side you can feel the density and firmness,1,2636
2580,mother was over visiting,0,1576
2581,boyfriend turned 21 and got drunk at a bar,0,1780
2582,"My fingers are too small, my hands cramp up! It's just too hard!",1,385
2583,was writing an email to our entire company regarding a fundraiser we are taking part in for children and adults with disabilities,0,3110
2584,i like sucking all the flavor out till it turns white.,1,1362
2585,What the heck is this white stuff all over the place? It's sticking to my hair!,1,2841
2586,was getting ready to get in the shower,0,3108
2587,texted my boyfriend to see if he wanted to finally have sex today,0,1240
2588,That's okay we can just use lotion to get it off,1,2831
2589,learned that I have carpal tunnel syndrome,0,3881
2590,was taking a shower when my boyfriend suddenly hopped in with me,0,2205
2591,met my father for the first time since I was a baby,0,2276
2592,"It's so awkward, I hate how he always tries to have a conversation with me while he's in my mouth.",1,917
2593,fell asleep in history class,0,891
2594,Why do you have to put this one here? I think they look so much better without the rubber!,1,1571
2595,you didn't put it in far enough.,1,1123
2596,"Yes, but she spit it out!",1,2403
2597,had sex with a new guy,0,3341
2598,parents booked my 18th birthday party at Chuck E Cheese's,0,1677
2599,I can feel it going down my throat.,1,759
2600,went to Knott's Berry Farm with my girlfriend,0,557
2601,"Oh, I like this one better. Its bigger!",1,1976
2602,Oh wait this is too small. I want it bigger.,1,3615
2603,boyfriend of 2 years took me to get a tattoo done with his name on,0,866
2604,was at a bar talking to a very attractive young woman,0,201
2605,went to Walmart with my girlfriend,0,3004
2606,had to return a shirt to Target,0,1019
2607,best friend slapped me and called me a some colorful words before telling me that she never wanted to talk to me again because I supposedly slept with her boyfriend,0,2975
2608,"Come on, open wider, you can fit more in!",1,919
2609,"crush was walking up to me and I put my earphones in, playing hard to get",0,1737
2610,wife and I decided it would be funny to pull a prank on her family who we were going to see for dinner,0,2380
2611,Wow that's a really big dog.,1,2121
2612,I'm squeezing it but nothing's coming out on me,1,2132
2613,careful that one's really hard and slippery.,1,3605
2614,"Does anyone have a rubber I can borrow, I will give it back after I finished with it.",1,1468
2615,Oh look it finally came up!,1,1785
2616,went to a party and the cops came to bust the party,0,3127
2617,boyfriend told me in a very natural way that my mother is better at sex than me,0,217
2618,had a date with this guy,0,2731
2619,It was really big and uncomfortable in my mouth,1,907
2620,told my boyfriend that my fantasy was for him to eat me out on the dinner table,0,444
2621,"Put it in, you'll like it.",1,1556
2622,I like the bigger ones better because I can hold them better.,1,1176
2623,boss walked in my office to see me busy making a little Post-it dress for my pen,0,2888
2624,be careful not to put it in the wrong hole.,1,3472
2625,drove my girlfriend home around 11 to her garage where we start to have sex,0,3595
2626,you gotta ride that,1,2416
2627,"school, I was trying to pee in the stall, but I couldn't",0,2098
2628,"dangit, it fell out. I can't get it back in.",1,604
2629,went to see my gynecologist,0,3337
2630,school handed out the new yearbook,0,1217
2631,my birthday,0,2297
2632,"was having sex with my wife when my 14 year old daughter from her room texts me, Stop",0,3459
2633,I really had to push that thing in because it wasn't fitting.,1,1447
2634,boyfriend asked me to 'spice things up in the bedroom',0,2622
2635,"It is so hard, and impossible to make it very long.",1,2018
2636,met my paternal grandfather for the first time,0,1095
2637,bullets,1,3450
2638,What are you waiting for? Just stick it in already!,1,2677
2639,"discovered my boyfriend prays before and after sex, because he thinks he'll keep his abstinence by doing so",0,2777
2640,husband came home from shopping with my 4 year old daughter and showed me a shirt she picked out herself,0,2473
2641,oh its bigger than I thought.,1,3212
2642,had to take a dump,0,2851
2643,was in a store with my dad,0,504
2644,went to Ralph's to get bread and a snack,0,1719
2645,"I hated it, I don't like people in my mouth",1,2522
2646,was babysitting this one year old,0,1425
2647,was complaining to my sister about how jealous I was of her looks,0,3162
2648,"We may be in for a wild ride, it's coming at us hard, but if we are prepared we may be safe.",1,2889
2649,I have been blowing it all day!,1,2210
2650,went to the mall with my daughter,0,583
2651,what am i sitting on,1,1541
2652,"just squirt it in my mouth, but make sure you aim, I don't want it to get all over my face.",1,2418
2653,"When you push it down, it's supposed to rise back up.",1,1288
2654,boyfriend and I were getting it on in his room,0,1002
2655,saw an attractive man outside the club I was trying to get into to,0,1581
2656,lied when my therapist asked why I preferred Tuesday morning appointments,0,2345
2657,"was making out with my boyfriend, when he suddenly stopped and looked at me",0,79
2658,"was making out with this guy, and I ask him if he wants to take my bra off",0,837
2659,"I was being very generous, I lent my jacket to my new co-worker",0,2712
2660,"Don't worry it's hard at first, but the more you do it the more you get used to it",1,425
2661,pulled someone over for speeding,0,2847
2662,boyfriend wanted to show me a magic trick,0,65
2663,was taking a bath and needed shampoo,0,144
2664, Jaysus u ripped the shit outa that hole!,1,172
2665,told my boyfriend I wanted to see more of his passionate side,0,1492
2666,was in the basement at my grandma's house,0,106
2667,was having sex with this girl I met in stats class when my roommate walked in,0,909
2668,"was getting sick of listening to the guy in the next room over getting nasty with some girl, so I called my girlfriend to see if she wanted to go get some food",0,2002
2669,mom's will was read to the rest of the family,0,3640
2670,"was working at a grocery store when a couple of my co-workers called a code pink in aisle 22, which means there was an attractive woman in that aisle",0,2754
2671,You really have to suck hard to get it come in your mouth.,1,3049
2672,It tasted so good I didn't know whether to spit or swallow it!,1,926
2673,Dick.,1,451
2674,how long does it take to get hard?,1,1986
2675,It sucks because the grass is all wet. Slippery balls and yuckkk.,1,2293
2676,What the hell is wrong with you?! I couldnt get all that meat in my mouth even if i push it in all the way down my throat.,1,1394
2677,"It's so hard, it's become a part of me",1,1032
2678,I just put the whole thing in my mouth and suck on it.,1,2787
2679,"went to a bookstore and asked the sales woman,Where's the self-help section? She said if she told me, it would defeat the purpose",0,598
2680,"Now, if it's not rising, you may want to reposition your head!",1,58
2681,dad got a new phone and put me on speed dial,0,3568
2682,"It's so big, look at all the white stuff coming out",1,3849
2683,boyfriend thought it would be sexy to throw me against the wall and kiss me like they do in the movies,0,1009
2684,found my long lost diary and curiously read it,0,1046
2685,boyfriend kept trying to convince me to do anal with him,0,3876
2686,was on the phone with my best friend who lives out of town,0,512
2687,I still have the flavor of your nuts on my tongue!,1,555
2688,"Oh I don't want to do this one, it's too long.",1,2883
2689,"It's too big, it's too wide, it's too strong, it won't fit, It's too much, it's too tough",1,365
2690,noticed a string was following behind our family cat,0,1023
2691,That's the longest ride I've ever had!,1,3804
2692,"was on Skype with a guy I really like, in the living room",0,2135
2693,Can you do 69 for me?,1,2808
2694,was having sex with a girl I really like for the first time,0,282
2695,was taking a serious shit when the light bulb burned out,0,2574
2696,"girlfriend and I were getting it on, and listening to loud music when she suddenly looked worried and asked if I heard something",0,2532
2697,"working at a pizza shop near a college campus, I got an order to deliver to the dorms",0,1345
2698,If it weren't for me half these guys wouldn't even have wood,1,2457
2699,"Without any warning, he just plowed me from behind!",1,1931
2700,was going down on my girlfriend when I noticed a hickey near her hip,0,2459
2701,was so drunk that my friends put me to bed during a party,0,3720
2702,"I tried to blow it, but it got in my eyes.",1,1830
2703,was riding on the back of my dad's motorcycle,0,3537
2704,have to choose between one eyebrow or none because I'm a heavy sleeper and my brother is a moron,0,1158
2705,"were no more seats on the bus I was taking home, which meant I had to stand",0,1500
2706,friend and I were filming football practice and talking about what guys on the team were attractive and who we would want to get it on with,0,62
2707,boyfriend and I decided to try anal sex,0,2084
2708,laughed so hard my milk went out my nose in front of the boy I liked,0,162
2709,They penetrate into you about this much.,1,1297
2710,"Yeah, it's hard. Why doesn't someone come up here and do 69 with me in front of the class?",1,1065
2711,"walking in the mall, I had two people race past me in wheelchairs",0,1525
2712,babysat my neighbour's spoilt bratty twins,0,2310
2713,"laying out, I kept feeling something misty, like a spray bottle",0,1074
2714,It's really hard so I have to just keep in my mouth and suck on it for a while.,1,3525
2715,my delight I discover that there is security camera in the storage room at my work,0,1092
2716,friends decided it would be funny to scare me by tilting the portable street toilets while I was taking a dump in one of them,0,1412
2717,my 18th birthday,0,3351
2718,"the wee hours of the morning I decided to make a naked dash to the bathroom, unfortunately, my dad decided to do the same thing at the exact same time",0,2840
2719,doctor told me to buy some KY Jelly and a dildo to help loosen me up so sex isn't so painful,0,2356
2720,"was with my girlfriend, thinking we were alone in the house",0,895
2721,went outside to scrape the inch and a half of ice off my car so I could get to work,0,1865
2722,boyfriend was going down on me,0,2192
2723,This would be so much more enjoyable if the balls were smaller.,1,1637
2724,and my mother were driving through Del Taco,0,568
2725,Don't expect me to keep sucking on it before i swallow!,1,1675
2726,"Tweedeley dee, tweedeley dum, look out baby cause here I come.",1,1204
2727,"wake up, switch on TV and the first thing I see is the picture of a wanted rapist who looks just like me",0,2088
2728,hello?,1,2207
2729,"Straddling wood is more comfortable for me, because I ride.",1,314
2730,"Wow, it's so short its embarrassing!",1,1534
2731,"That's it, I give up. It was fun at first but then it just got harder and harder, and I kept falling off it.",1,2577
2732,drove three and a half hours to surprise my long distance boyfriend for our anniversary,0,3093
2733,started a fight at a lesbian bar and lost,0,3814
2734,"i can't play with this anymore, I'm all cocked out",1,2816
2735,"It tasted good, but it had a bad after taste.",1,1279
2736,was at my school's spaghetti dinner with my family,0,507
2737,got pulled over heading home from college,0,3864
2738,I don't want to put that in my body,1,459
2739,"wondering why I've never met my father, I asked my mom if I was the product of a one night stand",0,2180
2740,Put it back in and this time wait until you finish to pull it out.,1,407
2741,It was so small I didn't even feel it sliding out.,1,3245
2742,boyfriend found out I have OCD,0,2765
2743,happy hour specials,1,541
2744,Fits perfectly in your hands and in your life.,1,2245
2745,It hurts if you bite it. I think I'll just suck it instead.,1,968
2746,"sitting on the couch, my boyfriend came over, pulled his penis out of his fly, and started stabbing me in the face with it while humming the Jaws theme",0,768
2747,was watching a movie with my boyfriend and his parents,0,2161
2748,I don't know how to go down on this thing.,1,3447
2749,boyfriend and I went to a Taylor Swift concert,0,1361
2750,"I don't like to swallow right away, I like to keep it in my mouth.",1,295
2751,No no! Go deeper! It's not all the way in yet!,1,2835
2752,discovered my boyfriend of 5 months runs a website where men can submit nude or semi nude pictures of their ex's for revenge,0,1445
2753,"saw my first boobs ever, at 18, volunteering at a retirement home",0,1919
2754,5 year old daughter thought it would be funny to wake me up by tickleing my toes,0,1401
2755,I won 20 dollars on a lotto scratch off,0,2025
2756,tried to be sexy and put a condom on with my mouth,0,3292
2757,It's everywhere! Give me a tissue! ,1,1537
2758,was developing film at walmart,0,3670
2759,"Yeah whenever you stuff it too much, it rips.",1,1791
2760,Pump with your right hand and then slowly add in your left.,1,3193
2761,"a bar, a woman approched me and tried to set me up with her friend",0,1535
2762,I'm the same way. I just suck on it until it melts.,1,3765
2763,best friend was texting me about her sick dog,0,1619
2764,was ringing up a lady and her daughter at the shoe store I work at,0,3324
2765,sneezed in the shower,0,2068
2766,husband dropped me off at work,0,3119
2767,omg these are so hard to blow!,1,3347
2768,It's all stretched out from your giant head.,1,1020
2769,OW! Walter! You're so god damn big! I think you broke it!,1,2118
2770,was skating with my friends and I decided to go to the gas station to get a pack of cigs,0,904
2771,Do you like salty nuts? Ive got plenty here in my hand,1,912
2772,was in Walmart,0,1853
2773,got a email from my boss,0,246
2774,Push in and pull out slowly,1,1274
2775,told my ex boyfriend I lost 20 lbs because of the stress of the break up,0,2763
2776,Well now you have to eat it because you already fingered it.,1,2472
2777,"Geez, it's like he's never eaten out before!",1,3673
2778,It's okay i get hit in the face with balls all the time!,1,1304
2779,was typing up a love letter on my computer,0,2308
2780,"I've been screwing this thing for like 5 minutes, but it still wont come out!",1,3675
2781,"Wow, this is a lot to swallow",1,1776
2782,"Wal Mart, I saw a guy taping a sign that read Hide & seek world champs! over the lost children board",0,364
2783,"Yeah, well, they're easier to blow when they're big.",1,3655
2784,"You poor thing, you plowed me twice and didn't get paid!",1,185
2785,Was that too fast? I'd be happy to do it again but much slower.,1,44
2786,sparred for Tae Kwon Do.,0,2279
2787,I heard you breathing. That's how I knew you were coming.,1,595
2788,I can't wait to put this in my mouth!,1,3122
2789,hit that crack and it should go in the hole,1,1329
2790,Can you go a little deeper?,1,1395
2791,I have to be careful or it might come out all over everything.,1,1314
2792,it wont fit!,1,1642
2793,Don't poke it with a stick. Just run off and play with your balls.,1,2070
2794,went on a date with my boyfriend,0,3551
2795,"was getting ready for bed, when I decided to watch some porno on the computer",0,3254
2796,what was it like,1,1231
2797,I wanted to take a picture but I made it too big.,1,260
2798,really hot guy smacked my ass,0,3213
2799,five year old daughter was watching cartoons on TV,0,2545
2800,"aww, man! the cap broke off! now it's spraying everywhere!",1,766
2801,"It's wide open for you, just the way you like it!",1,227
2802,PRESSED CAPS LOCK ON MY LAPTOP AND THE KEY GOT STUCK,0,931
2803,Hurry up and put more in your mouth. You'll never finish in time at that rate.,1,1615
2804,soccer practice I was looking for my dad,0,1788
2805,"I woke up, my husband was already up",0,3661
2806,I went to the grocery store where my husband works,0,298
2807,"It was long, hot, and sweaty.",1,2333
2808,literally stopped traffic,0,2198
2809,I can't wait to shove that foot-long in my mouth!,1,3587
2810,friend of mine was talking about how he'd spent over 30 hours on Call of Duty,0,2525
2811,"There is one more to do, but it is really short.",1,3641
2812,"It was absolutely huge,much bigger than any of the ones you would have seen before.",1,1496
2813,"well I think it's in there but I'm not sure, it's really small",1,1966
2814,"I don't want to suck on this anymore, but since I don't have anywhere else to put it, I guess I might as well just put it back in my mouth, at least it still tastes good.",1,3713
2815,got hypnotized in front of my entire school,0,2304
2816,went to a funeral for my coworker's father,0,2927
2817,my friends died,0,3692
2818,"boyfriend and I were having a make-out session in the backseat of his car, when we heard a voice coming from his pants",0,3380
2819,cute co-worker asked if he could use my computer,0,1984
2820,Oh that got bigger than I thought,1,510
2821,was in the bathroom getting ready to take a shower,0,1157
2822,walked in on my husband in our room completely naked,0,3624
2823,"was walking when a man pointed a camera at me, so I decided to be bitchy about it and say Did I say you could take a picture? and he replied with, No, but can you get the fuck out of the way so I can take one of my wife and kids",0,2044
2824,I know who you are. I know what you like. I know how you like it. Be here in 15-20 minutes.,1,1226
2825,wife created a Points Reward system for the privilege of sex,0,1575
2826,would you stop using your hands and just stick the damn thing in!,1,3650
2827,It's so thick I can't get my hands around it.,1,594
2828,"The more I play with it, the harder it gets!",1,780
2829,tampon string was hanging from my bathing suit,0,2371
2830,was in my room and I drew a Harry Potter lightning bolt on my forehead in eyeliner because it cheers me up,0,3026
2831,spread my uncle's ashes at my grandparent's house,0,3903
2832,"ugh, why do we have to do these balls, these are so slippery and big, I really like the dry and small balls.",1,3306
2833,i tried to straddle it but it was too big.,1,3203
2834,"accidentally walked in on my girlfriend masturbating so I said to her, Need a hand with that? to which she replied I'm doing fine here on my own, don't ruin it",0,839
2835,Let me know if that's blowing too hard.,1,3863
2836,"showed up at my boyfriend's work to surprise him by speaking in Spanish, his first language",0,3268
2837,Drive those balls deep,1,1429
2838,well most people are able to feel it go into them.,1,1104
2839,was at this awesome party and I was dancing with this really attractive girl who started making out with me all of a sudden,0,1643
2840,I need another six inches.,1,2555
2841,boyfriend asked how I could go to the bathroom and leave my tampon in at the same time,0,2322
2842,How much for a finger and a movie?,1,3626
2843,thought I was home alone so I went to take a shower and left my door open,0,3950
2844,Wait! you have to wrap it up before you just stick it in!,1,2689
2845,went to my 7 year old son's school for a conference with his teacher,0,1779
2846,had a stressful day at work and decided to go in the jacuzzi,0,2849
2847,You really need to learn how to screw better.,1,511
2848,"up in the shower room, I walked into the kitchen to get a drink",0,1481
2849,was baking cookies,0,577
2850,massage,1,3264
2851,"I dont know what that hole is for, I've never had to stick anything in there",1,2928
2852,4 year old son thought it was funny to put money in the shredder,0,2631
2853,Hurry up and come inside.,1,834
2854,got our yearbooks for school,0,1769
2855,was walking by a pond when I saw a small frog,0,265
2856,"Argh, you always come at such annoying times.",1,3029
2857,spending the night hanging out with a beautiful girl we start to walk back to my place,0,2742
2858,man on the train asked me if i had any change,0,827
2859,There's just something about Papa John's sauce,1,2263
2860,Oh sorry! I just blew in your face!,1,2107
2861,I like it both ways.,1,3873
2862,"was about to lose my virginity with my girlfriend of 2 years, when I got an urgent phone call from my 9-year-old sister, telling me I had to come home immediately",0,2219
2863,"sent everyone a text on my phone book saying, Happy Star Wars Day!!! May the Fourth be with you!! I forgot to uncheck my exgirlfriend's number",0,2212
2864,"having been a vegetarian for 8 years because I'm opposed to cruelty to animals, I lost a bet and had to eat a whole cheeseburger",0,1099
2865,"You don't SUCK it, you BLOW it.",1,3515
2866,"Yeah, it's gonna be never ending. The company is fine. It's my butt that can't take it.",1,2568
2867,"I can feel it with my hand, but I can't put it in the right spot.",1,1426
2868,11 year old brother walked in on me sitting on my boyfriend's ass and giving him a back massage,0,3810
2869,mom asked if she could use my red dress for her two-week trip to the Caribbean,0,2252
2870,I've never done this hole before,1,154
2871,"I dont think it's going to fit, maybe we should get it wet, then it will slide in really easy.",1,29
2872,Hold it gently...Your shoving it in too hard!,1,2112
2873,"while at work, I got a call",0,117
2874,It's shorter than I remember!,1,2301
2875,was texting two people at once,0,1257
2876,That's beautiful too... with the big balls.,1,3148
2877,is the oven ready yet?,1,3251
2878,found out that my sister who is 16 years older than me is actually my biological mother,0,3858
2879,was quietly having a bath when I felt something fall onto my shoulder blade,0,3514
2880,It was so worth getting on my knees for that.,1,3697
2881,went out for a smoke break,0,3339
2882,was at my girlfriends house with just me and her,0,1612
2883,"had a 10 hour drive to Las Vegas with only 2 CDs, Taylor Swift and Jason Mraz, and my girlfriend who thinks she's a good singer",0,1059
2884,"I don't care how you get it in there, just do it!",1,727
2885,"oops, I think my tailpipe just got stuffed.",1,72
2886,"Back in my day they weren't as big, you could get done with them in no time.",1,493
2887,You have to pump it long and hard so there is enough pressure for it to squirt.,1,2003
2888,was talking to my mom,0,3915
2889,Well...I yelled at her. Then I got her wet.,1,269
2890,"Messed up the entry there. Sorry, let's try that again.",1,1937
2891,14-year-old little sister asked me how I felt when I had my first sexual intercourse,0,747
2892,"Whoa, that's a long one.",1,633
2893,wife of three years asked me to meet her for lunch at Subway,0,3590
2894,was sitting in my basement watching IT,0,1067
2895,Is it gonna be longer than 6 inches because that's all I can do.,1,1843
2896,asked my boyfriend what celebrity I look like,0,3047
2897,be gentle now you don't wanna strain yourself,1,1245
2898,"slow down, i can't get it in the hole.",1,132
2899,How about we finger it first?,1,2471
2900,was working as a manager of the local movie theather,0,1983
2901,"When I pulled it out, there was white stuff on me.",1,476
2902,It's going to be really hot and tight.,1,130
2903,was caught going on Facebook at work,0,5
2904,It's still not very big,1,3842
2905,What are you doing?,1,1133
2906,"It looks funny, but it feels really good",1,2452
2907,"eating dinner with my family, I found out my boyfriend recorded me screaming while having sex with him on my phone, and set it as my ring tone on high volume",0,1132
2908,my birthday,0,1822
2909,working as a hotel guard I found a homeless man lying in the grass,0,2343
2910,was the first time my boyfriend had seen me naked,0,1136
